benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,intervention_t,vacuous,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid,horizon,t0,t_label,label_horizon
full_interior_label_seed2,lstm,CARLA,0,0,14.016825263538687,2.089901824795523,0.91,0.0,0.91,1.2895086395766395,91,1,1.0,0.9999999940586382,0.0,0.8794226641620149,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,CARLA,1,0,14.034113036231613,2.067616116025392,0.911,0.0,0.91,1.5126656555845537,91,1,1.0,0.9999999968893676,0.0,0.8649902734670104,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,CARLA,2,0,20.811436921209197,2.9890086746150275,0.91,0.0,0.91,1.4198720716571633,91,1,1.0,0.9999999921974067,0.0,0.84423254446602,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,CARLA,3,0,14.222607339444332,2.0948180658324325,0.91,0.0,0.91,1.3321844314246516,91,1,1.0,0.9999999932007594,0.0,0.8697266516156081,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,CARLA,4,0,16.597837796236725,2.2749859815716666,0.911,0.0,0.91,1.355399955504263,91,1,1.0,0.9999999947994673,0.0,0.8672451697794984,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,CARLA,5,0,18.15445180645086,2.9406719060314725,0.91,0.0,0.91,0.9731493680429696,91,1,1.0,0.99999999660285,0.0,0.8239251845362093,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,CARLA,6,0,10.617651397716264,1.5073164118366438,0.91,0.0,0.91,1.2257346323766347,91,1,1.0,0.9999999898738068,0.0,0.8974250077984682,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,CARLA,7,0,15.758486446263822,2.4188917074722145,0.91,0.0,0.91,1.2370825910710772,91,1,1.0,0.9999999909326199,0.0,0.8677417323271104,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,CARLA,8,0,14.302616991816317,2.079615987751361,0.91,0.0,0.91,1.1197399578172034,91,1,1.0,0.9999999883467219,0.0,0.88784672376106,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,CARLA,9,0,17.929939975846295,2.667902091543182,0.911,0.0,0.91,1.43927962084068,91,1,1.0,0.9999999939242906,0.0,0.8509566339941902,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,CARLA,10,0,16.28188241067033,2.2436659278293463,0.911,0.0,0.91,1.5936733355369292,91,1,1.0,0.9999999964897982,0.0,0.8661650792917897,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,CARLA,11,0,13.803601566137331,2.072143310997022,0.91,0.0,0.91,1.4279008969016873,91,1,1.0,0.9999999959811294,0.0,0.8921302524238127,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,CARLA,12,0,14.192251510726736,2.0571421372648944,0.91,0.0,0.91,1.4137011998141344,91,1,1.0,0.999999994539042,0.0,0.8876533774112229,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,CARLA,13,0,16.419837581592887,2.2454026604792303,0.913,0.0,0.91,1.3327331057056175,91,1,1.0,0.9999999906507661,0.0,0.8477840784153727,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,CARLA,14,0,15.863944913612436,2.043565466956452,0.91,0.0,0.91,1.351935000360404,91,1,1.0,0.9999999926252047,0.0,0.8779252890456664,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,CARLA,15,0,18.01900358318691,2.481869528170498,0.911,0.0,0.91,1.5898677793896516,91,1,1.0,0.9999999957664891,0.0,0.8447917202187644,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,CARLA,16,0,15.138991368493649,2.145820204310363,0.912,0.0,0.91,1.38024756848611,91,1,1.0,0.9999999931622462,0.0,0.8577710579269988,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,CARLA,17,0,20.66184765162028,3.1705835518957106,0.912,0.0,0.91,1.256711067335494,91,1,1.0,0.9999999902138476,0.0,0.7925644311674875,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,CARLA,18,0,14.780878824548122,2.0396123971811293,0.911,0.0,0.91,1.5711337683999715,91,1,1.0,0.9999999948385888,0.0,0.8828208933572028,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,CARLA,19,0,19.44081305778715,2.8041665784506664,0.912,0.0,0.91,1.3917465841186423,91,1,1.0,0.9999999919552766,0.0,0.8250389916464779,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,PearlCARLA,0,0,0.11261245865804398,0.017824034049802515,0.962,0.1,0.9,1.4578177154802752,90,0,0.0,0.8692177494375217,1.0,0.9999999877265955,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,PearlCARLA,1,0,0.11152365124013958,0.017633218984506954,0.965,0.1,0.9,1.4458761815373165,90,0,0.0,0.8690613448710288,1.0,0.9999999889190051,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,PearlCARLA,2,0,0.11531266322235746,0.018024660038074944,0.964,0.0,0.9,1.4358202937240263,90,0,0.0,0.8120518486163325,1.0,0.9999999762528848,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,PearlCARLA,3,0,0.11238901492931591,0.017451606500051193,0.964,0.0,0.9,1.3972754335749165,90,0,0.0,0.8675577505394801,1.0,0.999999983882089,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,PearlCARLA,4,0,0.10931993514070108,0.01771289757507495,0.962,0.2,0.9,1.4561909023733404,90,0,0.0,0.8470956269205696,1.0,0.9999999840401033,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,PearlCARLA,5,0,0.1302209996285614,0.019373537935896686,0.956,0.0,0.9,1.209227994713568,90,0,0.0,0.8340027275701866,1.0,0.9999999844102794,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,PearlCARLA,6,0,0.11676921664459038,0.018206876497341797,0.965,0.1,0.9,1.4453329722311798,90,0,0.0,0.8992719915033749,1.0,0.9999999859283933,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,PearlCARLA,7,0,0.11703037048655957,0.018069008730763735,0.963,0.0,0.9,1.4302319142782718,90,0,0.0,0.8542316308226194,1.0,0.9999999714493757,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,PearlCARLA,8,0,0.10895431534189268,0.017789006560246068,0.967,0.2,0.9,1.4523751652050205,90,0,0.0,0.8667988110402925,1.0,0.9999999791018561,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,PearlCARLA,9,0,0.11227437610712075,0.017601004413904744,0.96,0.2,0.9,1.4577353047729598,90,0,0.0,0.8359093762314996,1.0,0.9999999800586855,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,PearlCARLA,10,0,0.11787969727314346,0.01790228884873352,0.961,0.0,0.9,1.4247614767636751,90,0,0.0,0.8497850643650233,1.0,0.9999999883040572,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,PearlCARLA,11,0,0.11528887090964375,0.017952483070541536,0.96,0.2,0.9,1.4577972275708388,90,0,0.0,0.871055619437673,1.0,0.9999999888558992,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,PearlCARLA,12,0,0.11917647832451536,0.018465574730673655,0.963,0.0,0.9,1.4351185998714144,90,0,0.0,0.8676461053429626,1.0,0.9999999920622732,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,PearlCARLA,13,0,0.10973881399453682,0.017976867164920793,0.964,0.1,0.9,1.4451704959417102,90,0,0.0,0.8486971549710163,1.0,0.9999999704942342,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,PearlCARLA,14,0,0.11892813618697791,0.01795208822873332,0.961,0.0,0.9,1.389705557626766,90,0,0.0,0.8534093350635483,1.0,0.9999999860241079,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,PearlCARLA,15,0,0.11820150124078782,0.01832192035423473,0.958,0.1,0.9,1.4548564822580068,90,0,0.0,0.8351737068057989,1.0,0.9999999889374462,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,PearlCARLA,16,0,0.1138847484443957,0.018159878666200144,0.966,0.1,0.9,1.4585819916852607,90,0,0.0,0.8594693403535765,1.0,0.9999999838627396,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,PearlCARLA,17,0,0.10129416971582217,0.016924254733366225,0.975,0.2,0.9,1.4256222054385859,90,0,0.0,0.8134058802142843,1.0,0.9999999739239039,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,PearlCARLA,18,0,0.1150862417417782,0.017519498028058585,0.962,0.0,0.9,1.427280169292393,90,0,0.0,0.8626097952505729,1.0,0.9999999867684431,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,PearlCARLA,19,0,0.12591293496670322,0.018462805175556575,0.954,0.0,0.9,1.342039174520386,90,0,0.0,0.8233074471910659,1.0,0.9999999860075854,0.0,0.0,10,90,60,-30
full_interior_label_seed2,lstm,CARLA,0,0,66.83996247038328,4.651003531788401,0.611,0.0,0.61,1.4649329851547463,61,1,1.0,0.9999999942059016,0.0,0.8481306716860855,0.0,0.0,40,60,60,0
full_interior_label_seed2,lstm,CARLA,1,0,63.118462870533975,4.3003097038246825,0.613,0.0,0.61,1.5428658122487449,61,1,1.0,0.9999999951914246,0.0,0.8588292418375137,0.0,0.0,40,60,60,0
full_interior_label_seed2,lstm,CARLA,2,0,93.91687886096304,6.503995430604178,0.611,0.0,0.61,1.4352277174436443,61,1,1.0,0.9999999929356943,0.0,0.7936729599887217,0.0,0.0,40,60,60,0
full_interior_label_seed2,lstm,CARLA,3,0,60.193977471285564,4.073424906662358,0.615,0.0,0.61,1.4529840934057952,61,1,1.0,0.9999999962903138,0.0,0.8599132777261638,0.0,0.0,40,60,60,0
full_interior_label_seed2,lstm,CARLA,4,0,83.72276197301086,5.784143943492031,0.612,0.0,0.61,1.2265197653135524,61,1,1.0,0.9999999951365116,0.0,0.8131035695361389,0.0,0.0,40,60,60,0
full_interior_label_seed2,lstm,CARLA,5,0,81.36059058314034,5.709535017451944,0.611,0.0,0.61,1.2070735616928525,61,1,1.0,0.9999999951223963,0.0,0.8110693218803333,0.0,0.0,40,60,60,0
full_interior_label_seed2,lstm,CARLA,6,0,64.72684577217898,4.396884874046007,0.611,0.0,0.61,1.359380018178307,61,1,1.0,0.9999999935619567,0.0,0.8477473475918136,0.0,0.0,40,60,60,0
full_interior_label_seed2,lstm,CARLA,7,0,74.10744608685907,5.21310314627396,0.611,0.0,0.61,1.397210390605951,61,1,1.0,0.9999999969132491,0.0,0.8276340842022202,0.0,0.0,40,60,60,0
full_interior_label_seed2,lstm,CARLA,8,0,85.50754326317109,6.216798017566676,0.611,0.0,0.61,1.3181979171463512,61,1,1.0,0.9999999898185494,0.0,0.8076654397128638,0.0,0.0,40,60,60,0
full_interior_label_seed2,lstm,CARLA,9,0,74.05122888667336,5.191992398185115,0.611,0.0,0.61,1.5154104965884936,61,1,1.0,0.9999999949663329,0.0,0.828663860464963,0.0,0.0,40,60,60,0
full_interior_label_seed2,lstm,CARLA,10,0,75.55827764858947,5.172491738269277,0.612,0.0,0.61,1.5263445813616028,61,1,1.0,0.9999999951947298,0.0,0.8247202642992575,0.0,0.0,40,60,60,0
full_interior_label_seed2,lstm,CARLA,11,0,74.18332079840164,5.023481251007987,0.611,0.0,0.61,1.4648583451703456,61,1,1.0,0.9999999987224332,0.0,0.8402806098082171,0.0,0.0,40,60,60,0
full_interior_label_seed2,lstm,CARLA,12,0,55.75476843760835,3.8168838649215804,0.611,0.0,0.61,1.4607813485832375,61,1,1.0,0.9999999965531958,0.0,0.8680386169519205,0.0,0.0,40,60,60,0
full_interior_label_seed2,lstm,CARLA,13,0,89.8441026746161,6.2614346572087864,0.614,0.0,0.61,0.9870738522122784,61,1,1.0,0.9999999968282326,0.0,0.7961626165462866,0.0,0.0,40,60,60,0
full_interior_label_seed2,lstm,CARLA,14,0,89.96409766176228,6.221887623161708,0.61,0.0,0.61,1.2444848025759914,61,1,1.0,0.999999995766494,0.0,0.797302321407191,0.0,0.0,40,60,60,0
full_interior_label_seed2,lstm,CARLA,15,0,69.12764697926,4.692767423274254,0.611,0.0,0.61,1.5075841143173034,61,1,1.0,0.9999999928757436,0.0,0.8383590191560625,0.0,0.0,40,60,60,0
full_interior_label_seed2,lstm,CARLA,16,0,73.47872780251683,4.997787625519425,0.613,0.0,0.61,1.4975072731840606,61,1,1.0,0.9999999930261421,0.0,0.8314442834302654,0.0,0.0,40,60,60,0
full_interior_label_seed2,lstm,CARLA,17,0,85.0943642375855,5.903382858228909,0.61,0.0,0.61,1.3785376600484716,61,1,1.0,0.9999999951810083,0.0,0.807719707862208,0.0,0.0,40,60,60,0
full_interior_label_seed2,lstm,CARLA,18,0,64.14116752837487,4.447353962903392,0.611,0.0,0.61,1.4018997327288965,61,1,1.0,0.9999999894913504,0.0,0.8497969493948497,0.0,0.0,40,60,60,0
full_interior_label_seed2,lstm,CARLA,19,0,76.95761143877083,5.327728403599252,0.611,0.0,0.61,1.4255863123984633,61,1,1.0,0.9999999951411261,0.0,0.8229665377109789,0.0,0.0,40,60,60,0
full_interior_label_seed2,lstm,PearlCARLA,0,0,0.004001595161907283,0.00041999122673229503,1.0,1.0,1.0,0.7446645451268769,99,1,nan,nan,nan,nan,0.0,0.0,40,60,60,0
full_interior_label_seed2,lstm,PearlCARLA,1,0,0.004634751216222539,0.0004826542047628589,1.0,1.0,1.0,0.6902875711359353,99,1,nan,nan,nan,nan,0.0,0.0,40,60,60,0
full_interior_label_seed2,lstm,PearlCARLA,2,0,0.00517951472825702,0.0005388230583321073,1.0,1.0,1.0,0.6594978284834015,99,1,nan,nan,nan,nan,0.0,0.0,40,60,60,0
full_interior_label_seed2,lstm,PearlCARLA,3,0,0.00587566227540131,0.0006088322603600873,1.0,1.0,1.0,0.6160982723960093,99,1,nan,nan,nan,nan,0.0,0.0,40,60,60,0
full_interior_label_seed2,lstm,PearlCARLA,4,0,0.0027755402281084453,0.0003007802906423798,1.0,1.0,1.0,0.901370710960837,99,1,nan,nan,nan,nan,0.0,0.0,40,60,60,0
full_interior_label_seed2,lstm,PearlCARLA,5,0,0.00864672079425187,0.0008955236860103686,1.0,1.0,1.0,0.5448215909440187,99,1,nan,nan,nan,nan,0.0,0.0,40,60,60,0
full_interior_label_seed2,lstm,PearlCARLA,6,0,0.004863347295017806,0.0005070863706222752,1.0,1.0,1.0,0.6854554227301525,99,1,nan,nan,nan,nan,0.0,0.0,40,60,60,0
