benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,scm_noise_plausibility,intervention_t,vacuous,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
smoke_nl,lstm,CARLA,0,1,13.803933457893482,1.724745275056011,0.26666666666666666,0.0,0.26666666666666666,0.9039284136656444,0.2689959790538384,8,0,1.0,0.9999999991918967,0.0,0.8822160491480768,1.0,0.0
smoke_nl,lstm,CARLA,1,1,12.765952536172005,1.6492833354233998,0.26666666666666666,0.0,0.26666666666666666,1.132224148629103,0.31446769135578584,8,0,1.0,0.9999999993042507,0.0,0.8907968681915941,1.0,0.0
smoke_nl,lstm,CARLA,2,1,13.720681470686143,1.7448826078765654,0.26666666666666666,0.0,0.26666666666666666,0.8266089825885434,0.2760016510535498,8,0,1.0,0.9999999989123982,0.0,0.8827765798291439,1.0,0.0
smoke_nl,lstm,CARLA,3,1,13.43771656686149,1.7409446221423492,0.26666666666666666,0.0,0.26666666666666666,0.9988068198302822,0.2771673907907369,8,0,1.0,0.999999999903513,0.0,0.8858776968444948,1.0,0.0
smoke_nl,lstm,CARLA,4,1,13.332706330712043,1.7493093629445646,0.28,0.0,0.26666666666666666,0.9955453233552377,0.23523151695933237,8,0,1.0,0.9999999995103832,0.0,0.8858695819212081,1.0,0.0
smoke_nl,lstm,CARLA,5,1,13.428467324909578,1.5937310399198898,0.26666666666666666,0.0,0.26666666666666666,1.0116015475952598,0.2885647431186158,8,0,1.0,0.9999999995893389,0.0,0.8864595989468624,1.0,0.0
smoke_nl,lstm,CARLA,6,1,12.133140107448126,1.517230189296233,0.2733333333333333,0.0,0.26666666666666666,0.8613591713323498,0.36930627901003976,8,0,1.0,0.9999999987323046,0.0,0.8968299066682194,1.0,0.0
smoke_nl,lstm,CARLA,7,1,12.698096781866695,1.6355471657538547,0.2733333333333333,0.0,0.26666666666666666,0.9687220136291156,0.2639354752118792,8,0,1.0,0.999999999376304,0.0,0.8919831525260117,1.0,0.0
smoke_nl,lstm,CARLA,8,1,16.312287389547368,2.133083922595209,0.26666666666666666,0.0,0.26666666666666666,0.9572011992807348,0.28924928629429897,8,0,1.0,0.9999999995217789,0.0,0.8631932631508091,1.0,0.0
smoke_nl,lstm,CARLA,9,1,9.451642062061945,1.186726553894557,0.26666666666666666,0.0,0.26666666666666666,1.1523919690019961,0.3765089789226263,8,0,1.0,0.999999999197928,0.0,0.9176773967171611,1.0,0.0
smoke_nl,lstm,CARLA,10,1,12.843153601854116,1.8396961959950888,0.28,0.0,0.26666666666666666,1.0146194464228668,0.13948163048304676,8,0,1.0,0.9999999995830247,0.0,0.8919737321933482,1.0,0.0
smoke_nl,lstm,CARLA,11,1,18.190614290041562,2.282067349815882,0.26666666666666666,0.0,0.26666666666666666,0.8592655432376857,0.30567122344170633,8,0,1.0,0.9999999992382115,0.0,0.847846193788808,1.0,0.0
smoke_nl,lstm,CARLA,12,1,14.60335593199111,1.8197411238464516,0.26666666666666666,0.0,0.26666666666666666,0.9730905632484259,0.2864475582440213,8,0,1.0,0.9999999992400933,0.0,0.8792834377107657,1.0,0.0
smoke_nl,lstm,CARLA,13,1,12.417569153113261,1.5730014033867878,0.26666666666666666,0.0,0.26666666666666666,1.003567891548708,0.2525684066260255,8,0,1.0,0.999999999702621,0.0,0.8929529581053977,1.0,0.0
smoke_nl,lstm,CARLA,14,1,14.912883144088367,1.8673426803835573,0.28,0.0,0.26666666666666666,0.8533073069694855,0.23695419482292002,8,0,1.0,0.9999999992086863,0.0,0.875147941298908,1.0,0.0
