benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,intervention_t,vacuous,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
smoke_seed3,lstm,CftsCels,10,1,0.5333234586148009,0.28769505763429326,0.82,0.0,0.6666666666666666,1.1211159160477098,19,0,0.0,0.8174906097494805,0.0,0.9903503551598315,0.0,0.0
smoke_seed3,lstm,CftsCels,11,1,0.7405304933749578,0.26583119639852193,0.68,0.0,0.4666666666666667,1.0818350835017576,12,0,0.0,0.839220689360303,0.0,0.991887770110294,0.0,0.0
smoke_seed3,lstm,CftsCels,12,1,1.2293127098621603,0.3452069582389348,0.5866666666666667,0.0,0.23333333333333334,1.2197836930916446,7,0,0.0,0.862340612740359,0.0,0.988979264598366,0.0,0.0
smoke_seed3,lstm,CftsCels,13,1,2.3531756841265663,0.42529105239771814,0.58,0.0,0.16666666666666666,1.3492508620358956,0,0,0.0,0.8375361937269603,0.0,0.9843898742494854,0.0,0.0
smoke_seed3,lstm,CftsCels,14,1,1.1176319499485123,0.4324067237883671,0.4866666666666667,0.0,0.1,1.1391690985134697,2,0,0.0,0.8393985253563424,0.0,0.9921276205334444,0.0,0.0
smoke_seed3,lstm,CftsCels,15,1,0.540088400641337,0.3214421770194021,0.7266666666666667,0.0,0.4666666666666667,1.1758545118870327,14,0,0.0,0.8653113677551237,0.0,0.9933576942212718,0.0,0.0
smoke_seed3,lstm,CftsCels,16,1,2.6159608990298198,0.5328903216004867,0.7133333333333334,0.0,0.4666666666666667,1.1552581625977996,14,0,0.0,0.8930350583478696,0.0,0.9684982659581032,0.0,0.0
smoke_seed3,lstm,CftsCels,17,1,0.5960241180592608,0.2980181650811755,0.6933333333333334,0.0,0.4,1.0945680819218695,12,0,0.0,0.8486887086685502,0.0,0.9935982711978364,0.0,0.0
smoke_seed3,lstm,CftsCels,18,1,1.1107485516678008,0.26686329939424625,0.62,0.0,0.13333333333333333,1.2491516629115413,1,0,0.0,0.8355080789156474,0.0,0.9925489929643696,0.0,0.0
smoke_seed3,lstm,CftsCels,19,1,1.1247965351131552,0.6117801130113621,0.6933333333333334,0.0,0.5333333333333333,1.4077053844259755,16,0,0.0,0.8867639571150592,0.0,0.9843699009441121,0.0,0.0
