benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,intervention_t,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
full,oracle,OracleCF-Pearl,21,,25.050157258168923,3.32876270170963,0.59,0.0,0.5,1.278762172390509,50,0.0,0.8031653368644365,1.0,0.9999999944816178,,
full,oracle,OracleCF-Pearl,22,,1.5000063952880558,1.4999999890153086,0.999,0.9,0.99,2.0202007992581397,50,0.0,0.7235956040367773,1.0,0.999999992788493,,
full,oracle,OracleCF-Pearl,23,,20.247569673522214,2.5397532528962907,0.569,0.0,0.5,1.533915639238168,50,0.0,0.7880356485669403,1.0,0.9999999921094215,,
full,oracle,OracleCF-Pearl,24,,37.7074012467821,4.407198278997656,0.568,0.0,0.5,1.565170857290524,50,0.0,0.7824104510993521,1.0,0.999999993880487,,
full,oracle,OracleCF-Pearl,25,,27.989737212360584,3.530416736955349,0.577,0.0,0.5,1.2514362169907525,50,0.0,0.7860529479202769,1.0,0.9999999941830292,,
full,oracle,OracleCF-Pearl,26,,21.217694022969177,2.8936328067425956,0.575,0.0,0.5,1.5201811189255423,50,0.0,0.8024669546860911,1.0,0.9999999946565606,,
full,oracle,OracleCF-Pearl,27,,38.503387541468555,4.388068120661806,0.548,0.0,0.5,1.66013878503486,50,0.0,0.7951193667768887,1.0,0.9999999937814167,,
full,oracle,OracleCF-Pearl,28,,47.96111094373273,5.240328617463336,0.53,0.0,0.5,1.5032084971549944,50,0.0,0.7834343069570106,1.0,0.999999993294407,,
full,oracle,OracleCF-Pearl,29,,39.19717416605338,4.442784326944692,0.57,0.0,0.5,1.6835412050579281,50,0.0,0.807183336678518,1.0,0.999999993629676,,
full,oracle,OracleCF-Pearl,30,,34.09313657600471,4.300357456268788,0.585,0.0,0.5,1.559669597676152,50,0.0,0.7800276764893057,1.0,0.9999999936490173,,
full,oracle,OracleCF-Pearl,31,,25.050157708348536,3.3287626944320063,0.59,0.0,0.5,1.278762172827613,50,0.0,0.7452856603389286,1.0,0.9999999920890641,,
full,oracle,OracleCF-Pearl,32,,1.5000051358687925,1.4999999896322689,0.999,0.9,0.99,2.020201083623974,50,0.0,0.8259535173736757,1.0,0.999999995372891,,
full,oracle,OracleCF-Pearl,33,,20.24756920908726,2.539753227748055,0.569,0.0,0.5,1.533915655310845,50,0.0,0.7582153091577701,1.0,0.9999999925056045,,
full,oracle,OracleCF-Pearl,34,,37.707400950482906,4.407198238730694,0.568,0.0,0.5,1.565170862223844,50,0.0,0.7686524544919248,1.0,0.9999999930360063,,
full,oracle,OracleCF-Pearl,35,,27.989736409185284,3.530416690126903,0.577,0.0,0.5,1.2514362056779003,50,0.0,0.7859111065102912,1.0,0.9999999935620699,,
full,oracle,OracleCF-Pearl,36,,21.217694040695328,2.8936328232142703,0.575,0.0,0.5,1.5201811279606432,50,0.0,0.774482283770825,1.0,0.9999999933009065,,
full,oracle,OracleCF-Pearl,37,,38.50338794356316,4.388068073536247,0.548,0.0,0.5,1.6601387844222997,50,0.0,0.7989090274285126,1.0,0.9999999946847441,,
full,oracle,OracleCF-Pearl,38,,47.96111134482311,5.2403285752047015,0.53,0.0,0.5,1.5032084919331004,50,0.0,0.7767014238010238,1.0,0.9999999930039711,,
full,oracle,OracleCF-Pearl,39,,39.19717480159916,4.4427843799826405,0.57,0.0,0.5,1.683541201645488,50,0.0,0.7681523304755578,1.0,0.9999999939521051,,
full,oracle,OracleCF-Pearl,40,,34.0931377040713,4.300357437956743,0.585,0.0,0.5,1.5596695953334703,50,0.0,0.772255157743342,1.0,0.99999999330132,,
full,oracle,OracleCF-Pearl,41,,25.050157934221616,3.3287627565235973,0.59,0.0,0.5,1.2787621721415159,50,0.0,0.7861755914839318,1.0,0.9999999932658356,,
full,oracle,OracleCF-Pearl,42,,1.5000049418021342,1.499999999915789,0.999,0.9,0.99,2.0202011183240054,50,0.0,0.7910487342465399,1.0,0.9999999946741502,,
full,oracle,OracleCF-Pearl,43,,20.247569540103502,2.5397532260719204,0.569,0.0,0.5,1.5339156470201838,50,0.0,0.7809481975691345,1.0,0.9999999927584811,,
full,oracle,OracleCF-Pearl,44,,37.70740063696615,4.407198267257493,0.568,0.0,0.5,1.5651708602017345,50,0.0,0.7604017722617792,1.0,0.9999999922405475,,
full,oracle,OracleCF-Pearl,45,,27.989736977335987,3.5304167659663968,0.577,0.0,0.5,1.251436220039664,50,0.0,0.7913665349160062,1.0,0.9999999936644155,,
full,oracle,OracleCF-Pearl,46,,21.217694582557463,2.8936328312039605,0.575,0.0,0.5,1.5201811195419583,50,0.0,0.8062307398389832,1.0,0.999999994040308,,
full,oracle,OracleCF-Pearl,47,,38.50338748734385,4.388068099768809,0.548,0.0,0.5,1.6601387849009954,50,0.0,0.7509619589702893,1.0,0.9999999928352192,,
full,oracle,OracleCF-Pearl,48,,47.96111178431046,5.240328589685877,0.53,0.0,0.5,1.5032084940511605,50,0.0,0.8109550633864745,1.0,0.9999999924189209,,
full,oracle,OracleCF-Pearl,49,,39.197173903274944,4.442784403371003,0.57,0.0,0.5,1.6835412001313936,50,0.0,0.6995646104137259,1.0,0.9999999910083739,,
full,oracle,OracleCF-Pearl,50,,34.093137274299565,4.300357490379576,0.585,0.0,0.5,1.559669590154686,50,0.0,0.7815064764528895,1.0,0.9999999937858011,,
full,oracle,OracleCF-Pearl,51,,25.050157793634394,3.328762717866319,0.59,0.0,0.5,1.278762187075459,50,0.0,0.7862294742906347,1.0,0.9999999937096632,,
full,oracle,OracleCF-Pearl,52,,1.5000055790726943,1.5000000174084533,0.999,0.9,0.99,2.02020104009004,50,0.0,0.7848617423146598,1.0,0.9999999937557347,,
