benchmark,classifier,method,instance,validity,no_cf_found,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,scm_noise_plausibility,intervention_t,vacuous,do_complexity,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid,cf_faith_rollout_hard_given_valid,cf_faith_pearl_hard_given_valid
full_spring,oracle,OracleCF-Pearl,0,0,0,75.40139195300945,8.529634797940277,0.901,0.8,0.5,0.08431484064633395,0.9730660872276529,50,0,1,0.0,0.47500945837813313,1.0,0.9999998660213382,0.0,0.0,,
full_spring,oracle,OracleCF-Pearl,1,1,0,75.40146307601027,8.529634994803217,0.901,0.8,0.5,0.08431513429147283,0.9847513295439374,50,0,1,0.0,0.44796049988627396,1.0,0.9999996953858957,0.0,1.0,0.0,1.0
full_spring,oracle,OracleCF-Pearl,2,0,0,75.00006492647907,10.60660169056178,0.95,0.9,0.5,0.020202874221195485,0.9064286758478829,50,0,1,0.0,0.6495012247884957,1.0,0.9999998692444744,0.0,0.0,,
full_spring,oracle,OracleCF-Pearl,3,1,0,168.20511662250993,16.21133326341873,0.853,0.7,0.5,0.04524946030190912,0.9680601791391722,50,0,1,0.0,0.5404254450438246,1.0,0.9999997687725719,0.0,1.0,0.0,1.0
full_spring,oracle,OracleCF-Pearl,4,0,0,168.20501320343968,16.21133305915101,0.853,0.7,0.5,0.045249252095441034,0.9624225186798349,50,0,1,0.0,0.5259672794828237,1.0,0.999999851251516,0.0,0.0,,
full_spring,oracle,OracleCF-Pearl,5,0,0,145.06095200705968,16.810648246091908,0.901,0.8,0.5,0.06290916253008519,0.9511664177232113,50,0,1,0.0,0.47677666329052465,1.0,0.9999998020080548,0.0,0.0,,
full_spring,oracle,OracleCF-Pearl,6,1,0,145.0610885788159,16.810649899144966,0.901,0.8,0.5,0.06290941098738777,0.9922568874938149,50,0,1,0.0,0.6222922562174945,1.0,0.9999995472279675,0.0,1.0,0.0,1.0
full_spring,oracle,OracleCF-Pearl,7,1,0,258.7501558175577,31.96971274746576,0.901,0.8,0.5,0.04350209553967906,0.9933127261001553,50,0,1,0.0,0.48200711501715143,1.0,0.999999680876101,0.0,1.0,0.0,1.0
full_spring,oracle,OracleCF-Pearl,8,0,0,406.3374917847458,38.2417950454017,0.807,0.6,0.5,0.052038158704584475,0.9780881462352294,50,0,1,0.0,0.46814125956788377,1.0,0.9999997383012867,0.0,0.0,,
full_spring,oracle,OracleCF-Pearl,9,0,0,406.33756498667276,38.241794952181124,0.807,0.6,0.5,0.05203825892325691,0.9559790941235898,50,0,1,0.0,0.35184728171345653,1.0,0.9999994684362765,0.0,0.0,,
