benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,scm_noise_plausibility,intervention_t,vacuous,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid,horizon,t0,t_label,label_horizon
smoke_spring_seed2,lstm,CARLA,0,0,6.1606763871327095,1.5425596048476162,0.8433333333333334,0.0,0.8333333333333334,0.7448390257057286,0.8457003136438863,25,0,1.0,0.9999995940143833,0.0,0.8841056349579983,0.0,0.0,5,25,29,4
smoke_spring_seed2,lstm,CARLA,1,0,8.784618419402484,1.515369644475586,0.8366666666666667,0.0,0.8333333333333334,0.5306185278307123,0.8929738957104557,25,0,1.0,0.9999999213593085,0.0,0.9049871111795892,0.0,0.0,5,25,29,4
smoke_spring_seed2,lstm,CARLA,2,0,6.298095176645729,1.2514375071254087,0.84,0.0,0.8333333333333334,0.6681158829017196,0.9432851659067034,25,0,1.0,0.9999998832417045,0.0,0.8815470249291893,0.0,0.0,5,25,29,4
smoke_spring_seed2,lstm,CARLA,3,0,11.60434978483726,2.3292820042330895,0.8333333333333334,0.0,0.8333333333333334,0.5539759576506765,0.9549073874780648,25,0,1.0,0.9999999100095075,0.0,0.8446120923362505,0.0,0.0,5,25,29,4
smoke_spring_seed2,lstm,CARLA,4,0,4.092684746684708,0.867706787989168,0.8566666666666667,0.0,0.8333333333333334,0.979548607279626,0.8053122234929408,25,0,1.0,0.9999996883358393,0.0,0.9216776382813585,0.0,0.0,5,25,29,4
smoke_spring_seed2,lstm,CARLA,5,0,15.717804368084947,3.1082930229430534,0.8333333333333334,0.0,0.8333333333333334,0.47619691536092834,0.9144330820053105,25,0,1.0,0.9999999295656266,0.0,0.8422087216278087,0.0,0.0,5,25,29,4
smoke_spring_seed2,lstm,CARLA,6,0,9.093763992063861,1.915191835624458,0.8333333333333334,0.0,0.8333333333333334,0.6765178634636249,0.8771983160538207,25,0,1.0,0.9999998459865106,0.0,0.8339715084425944,0.0,0.0,5,25,29,4
smoke_spring_seed2,lstm,CARLA,7,0,4.815732471628686,0.9616395500501925,0.8333333333333334,0.0,0.8333333333333334,0.8979904090096001,0.8598726046442274,25,0,1.0,0.999999861526332,0.0,0.9106175301649133,0.0,0.0,5,25,29,4
smoke_spring_seed2,lstm,CARLA,8,0,5.006374334403603,1.1220943726850738,0.8366666666666667,0.0,0.8333333333333334,0.7363208726918452,0.8390604496998192,25,0,1.0,0.9999997924912191,0.0,0.9065339382677352,0.0,0.0,5,25,29,4
smoke_spring_seed2,lstm,CARLA,9,0,9.96165189237042,2.1770107779408123,0.8366666666666667,0.0,0.8333333333333334,0.4822982969096,0.8703731157595799,25,0,1.0,0.9999996509953392,0.0,0.8204457620979536,0.0,0.0,5,25,29,4
smoke_spring_seed2,lstm,CARLA,10,0,8.355143510134893,1.461607071501499,0.8333333333333334,0.0,0.8333333333333334,0.8530342412059905,0.9481079806619095,25,0,1.0,0.9999999012409809,0.0,0.869527001917849,0.0,0.0,5,25,29,4
smoke_spring_seed2,lstm,CARLA,11,0,9.231602486073866,1.8292284152041784,0.8333333333333334,0.0,0.8333333333333334,0.5789556088705458,0.8781324793613993,25,0,1.0,0.9999998410388118,0.0,0.8605235087731181,0.0,0.0,5,25,29,4
smoke_spring_seed2,lstm,CARLA,12,0,12.186447470242898,2.548003267878842,0.8333333333333334,0.0,0.8333333333333334,0.5331168696231211,0.9203903474228838,25,0,1.0,0.999999951674454,0.0,0.8256997160183674,0.0,0.0,5,25,29,4
smoke_spring_seed2,lstm,CARLA,13,0,10.981672924978842,2.4529354752265085,0.8433333333333334,0.0,0.8333333333333334,0.5079189357907324,0.8625665653471732,25,0,1.0,0.999999748351663,0.0,0.8021677195144398,0.0,0.0,5,25,29,4
