benchmark,classifier,method,instance,validity,no_cf_found,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,scm_noise_plausibility,intervention_t,vacuous,do_complexity,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid,cf_faith_rollout_hard_given_valid,cf_faith_pearl_hard_given_valid
full_nl,lstm,CftsCOMTE,0,1,0,268.6357793479732,22.149720490294264,0.8,0.8,0.0,1.7677514366265763,0.19959468431011515,0,0,100,0.0,0.6865179297696566,0.0,0.7644218524844096,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,1,1,0,132.27481088430503,15.906259065872694,0.9,0.9,0.0,1.790373048058088,0.3746128560670785,0,0,100,0.0,0.7541562085191149,0.0,0.8744143258235876,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,2,1,0,200.07341111741738,18.90634752073979,0.8,0.8,0.0,1.112411974679655,0.3699193753061866,0,0,100,0.0,0.7463277185877102,0.0,0.8222619767307977,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,3,1,0,202.81070149863143,19.10869461989026,0.801,0.8,0.0,1.1087202560211722,0.374417859206098,0,0,100,0.0,0.7515480787848267,0.0,0.8200572523986007,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,4,1,0,262.6841061196441,21.655094171864697,0.8,0.8,0.0,1.763088338114161,0.20665742636815992,0,0,100,0.0,0.6862314320392616,0.0,0.7687538305751406,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,5,1,0,403.16944124468955,27.971927527652717,0.7,0.7,0.0,1.6748947839886628,0.12341633442535317,0,0,100,0.0,0.19919833030443937,0.0,0.19610856023112405,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,6,1,0,132.18890138018656,16.002707914959466,0.901,0.9,0.01,1.854896310979916,0.38124810942918097,0,0,100,0.0,0.7661637549168993,0.0,0.8768700329304989,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,7,1,0,345.2104364518389,26.32866214124946,0.701,0.7,0.0,1.196312222989281,0.20982145622290255,0,0,100,0.0,0.4525395532794192,0.0,0.44865888835362666,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,8,1,0,132.37791551685427,16.061755566084617,0.9,0.9,0.0,1.8701889540807024,0.37396373900518454,0,0,100,0.0,0.765264088597035,0.0,0.8763613049140065,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,9,1,0,40.077397163796824,3.8576643382283917,0.801,0.8,0.0,1.1686438938510952,0.838495842719412,0,0,100,0.0,0.8796744958723438,0.0,0.960388637426724,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,10,1,0,132.9356248357642,16.14740286045472,0.9,0.9,0.0,1.805816991945302,0.37579003832562,0,0,100,0.0,0.33896540033018496,0.0,0.8534122114298068,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,11,1,0,267.7787928362769,22.113574284501954,0.8,0.8,0.0,1.7797308458444956,0.19874575944600661,0,0,100,0.0,0.6881762386843515,0.0,0.7649042375008354,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,12,1,0,345.27634058393807,26.380373491285795,0.7,0.7,0.0,1.1629126517059931,0.21881372697380502,0,0,100,0.0,0.443561226793563,0.0,0.4462135304905647,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,13,1,0,201.22675335370843,19.09673953035676,0.8,0.8,0.0,1.1182263189203459,0.3796804378314771,0,0,100,0.0,0.7541288042636694,0.0,0.8213024451514584,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,14,1,0,257.34651518229293,21.444037188893216,0.8,0.8,0.0,1.7910715082174289,0.20561599946541742,0,0,100,0.0,0.6841001390527286,0.0,0.7726298901659303,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,15,1,0,44.746374852763154,4.2630217752159005,0.802,0.8,0.0,1.1565787212163716,0.815220208299497,0,0,100,0.0,0.8756510897849987,0.0,0.9561314012708995,0.0,0.0,0.0,0.0
