benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,scm_noise_plausibility,intervention_t,vacuous,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
smoke_interior_label,lstm,CARLA,0,1,36.60309190050429,5.887027161459627,0.5,0.0,0.5,0.7140248149032917,0.5804217042731322,15,0,1.0,0.9999999840839366,0.0,0.6794959853289988,1.0,0.0
smoke_interior_label,lstm,CARLA,1,1,34.002399476387474,4.918803156129936,0.26666666666666666,0.0,0.26666666666666666,1.0017621036423479,0.34687918847144755,8,0,1.0,0.999999987078355,0.0,0.8303706092895533,1.0,0.0
smoke_interior_label,lstm,CARLA,2,1,21.157977541534077,3.5118745906970097,0.5,0.0,0.5,1.2911130546551206,0.6798075887057353,15,0,1.0,0.9999999850572188,0.0,0.7728421130337283,1.0,0.0
smoke_interior_label,lstm,CARLA,3,1,44.07844331406787,6.756277486964997,0.2733333333333333,0.0,0.26666666666666666,1.2142279438967576,0.3147232876664761,8,0,1.0,0.9999999869743791,0.0,0.722262919920441,1.0,0.0
smoke_interior_label,lstm,CARLA,4,1,45.1975901771976,6.130427084182865,0.26666666666666666,0.0,0.26666666666666666,0.9180685172314083,0.2828678996118139,8,0,1.0,0.9999999808444772,0.0,0.7320319054733848,1.0,0.0
smoke_interior_label,lstm,CARLA,5,1,59.44336638151921,8.143979039488062,0.2733333333333333,0.0,0.26666666666666666,0.655559671039466,0.29384525892675745,8,0,1.0,0.9999999967573615,0.0,0.6553063332115776,1.0,0.0
smoke_interior_label,lstm,CARLA,6,1,59.306373626099045,7.420578252657071,0.26666666666666666,0.0,0.26666666666666666,0.4796210605934037,0.31898332566089244,8,0,1.0,0.9999999839693209,0.0,0.6879438834440113,1.0,0.0
smoke_interior_label,lstm,CARLA,7,1,48.22119041964995,6.772084105441488,0.2733333333333333,0.0,0.26666666666666666,0.9993981369456036,0.30501636626278505,8,0,1.0,0.9999999953109954,0.0,0.7454079940837678,1.0,0.0
smoke_interior_label,lstm,CARLA,8,1,45.31879574278413,6.520468036112766,0.2733333333333333,0.0,0.26666666666666666,1.00328175672339,0.34950933013403684,8,0,1.0,0.9999999816096128,0.0,0.7260925018041151,1.0,0.0
smoke_interior_label,lstm,CARLA,9,1,36.032644239735944,4.875282361164413,0.26666666666666666,0.0,0.26666666666666666,1.0726880024613263,0.27169481914978993,8,0,1.0,0.9999999913910044,0.0,0.7904871895883582,1.0,0.0
smoke_interior_label,lstm,CARLA,10,1,52.20968504032961,7.367153340498972,0.2733333333333333,0.0,0.26666666666666666,0.9156655018748475,0.33156618560539197,8,0,1.0,0.9999999920019919,0.0,0.731409390490756,1.0,0.0
smoke_interior_label,lstm,CARLA,11,1,35.88366545964945,5.699104984963145,0.5066666666666667,0.0,0.5,0.5877736139009339,0.619305834478441,15,0,1.0,0.9999999841989549,0.0,0.7615926082862723,1.0,0.0
smoke_interior_label,lstm,CARLA,12,1,42.82619488634266,5.933010955920304,0.2733333333333333,0.0,0.26666666666666666,0.9319297479192366,0.31225090723111176,8,0,1.0,0.9999999965086637,0.0,0.7736963789263357,1.0,0.0
smoke_interior_label,lstm,CARLA,13,1,39.5333293160365,5.452577834557175,0.26666666666666666,0.0,0.26666666666666666,1.2712743573751593,0.3427473958738682,8,0,1.0,0.9999999976701283,0.0,0.779498346441132,1.0,0.0
