benchmark,classifier,method,instance,validity,no_cf_found,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,scm_noise_plausibility,intervention_t,vacuous,do_complexity,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid,cf_faith_rollout_hard_given_valid,cf_faith_pearl_hard_given_valid
smoke_spring,oracle,OracleCF-Pearl,12,0,0,32.985435040917295,5.688303691396703,0.8133333333333334,0.6,0.5,0.1419667312271479,0.9419175633231807,15,0,1,0.0,0.6979583212977579,1.0,0.9999998974845462,0.0,0.0,,
smoke_spring,oracle,OracleCF-Pearl,13,1,0,35.163927974447724,6.174125105328387,0.77,0.5,0.5,0.10781434107770438,0.9793272982234708,15,0,1,0.0,0.7332449579384361,1.0,0.9999998056983649,0.0,1.0,0.0,1.0
smoke_spring,oracle,OracleCF-Pearl,14,1,0,22.50002903324024,5.809474931583344,0.95,0.9,0.5,0.06896658957898126,0.8849926555326757,15,0,1,0.0,0.8165443791940267,1.0,0.9999998851497978,0.0,1.0,0.0,1.0
smoke_spring,oracle,OracleCF-Pearl,15,1,0,30.68274893023832,6.1375087375145005,0.9033333333333333,0.8,0.5,0.15766195364019964,0.9499750679683514,15,0,1,0.0,0.6980941941437658,1.0,0.9999999356078156,0.0,1.0,0.0,1.0
smoke_spring,oracle,OracleCF-Pearl,16,0,0,43.38663533690947,7.595307955833745,0.7433333333333333,0.4,0.5,0.13292724882896262,0.9165732141156727,15,0,1,0.0,0.666030691690321,1.0,0.9999997400712145,0.0,0.0,,
smoke_spring,oracle,OracleCF-Pearl,17,0,0,35.544088693060225,6.57387910654842,0.8233333333333334,0.6,0.5,0.1453308939182813,0.9897823200937109,15,0,1,0.0,0.749321828739035,1.0,0.9999999222676397,0.0,0.0,,
smoke_spring,oracle,OracleCF-Pearl,18,1,0,43.38661781469025,7.595308388767673,0.7433333333333333,0.4,0.5,0.13292688852668516,0.9366090949875698,15,0,1,0.0,0.7403794560494954,1.0,0.9999998601097638,0.0,1.0,0.0,1.0
smoke_spring,oracle,OracleCF-Pearl,19,0,0,38.25003400341578,7.5224666599379075,0.9033333333333333,0.8,0.5,0.12998645372020246,0.9964972560516007,15,0,1,0.0,0.7910485939122821,1.0,0.9999998015713705,0.0,0.0,,
smoke_spring,oracle,OracleCF-Rollout,0,1,0,77.4791033768844,8.370487609725714,0.53,0.0,0.5,0.24250738671215144,0.68492658314428,15,0,15,1.0,0.9999998248583067,0.0,0.7187217349036745,1.0,0.0,1.0,0.0
smoke_spring,oracle,OracleCF-Rollout,1,0,0,54.655202802956836,6.830388612028637,0.53,0.0,0.5,0.2821946492594817,0.5934760734474662,15,0,15,1.0,0.999999821443018,0.0,0.8032004342685863,0.0,0.0,,
smoke_spring,oracle,OracleCF-Rollout,2,1,0,55.24386359825084,6.74956727278795,0.5333333333333333,0.0,0.5,0.2841628560499528,0.6024779764996834,15,0,15,1.0,0.9999998655277259,0.0,0.8190722464482697,1.0,0.0,1.0,0.0
smoke_spring,oracle,OracleCF-Rollout,3,0,0,69.80916648303051,8.339003024011067,0.53,0.0,0.5,0.25567771770082326,0.5779398614262546,15,0,15,1.0,0.9999999311799853,0.0,0.7790085506243583,0.0,0.0,,
smoke_spring,oracle,OracleCF-Rollout,4,1,0,62.05997840831386,7.782918246063681,0.5366666666666666,0.0,0.5,0.23105306822803873,0.5396748636865726,15,0,15,1.0,0.9999998537943524,0.0,0.7681785782355517,1.0,0.0,1.0,0.0
smoke_spring,oracle,OracleCF-Rollout,5,0,0,53.65046098908789,6.3808260142845645,0.53,0.0,0.5,0.3059536006828588,0.6443778888361398,15,0,15,1.0,0.9999998673601178,0.0,0.7831995167040507,0.0,0.0,,
smoke_spring,oracle,OracleCF-Rollout,6,1,0,72.95523803389145,8.112530136294565,0.53,0.0,0.5,0.2640837635540479,0.4991005007431741,15,0,15,1.0,0.9999999093765652,0.0,0.7117057270813646,1.0,0.0,1.0,0.0
smoke_spring,oracle,OracleCF-Rollout,7,1,0,65.90776162319277,7.5029757821615535,0.5333333333333333,0.0,0.5,0.283141066562388,0.5695449693209197,15,0,15,1.0,0.9999999295011046,0.0,0.7754608270259243,1.0,0.0,1.0,0.0
smoke_spring,oracle,OracleCF-Rollout,8,0,0,84.01592414803751,10.658620604000223,0.53,0.0,0.5,0.21877726179767634,0.5869973414847749,15,0,15,1.0,0.9999999005220734,0.0,0.7431138428645562,0.0,0.0,,
smoke_spring,oracle,OracleCF-Rollout,9,0,0,71.1163208026386,8.252228099927684,0.53,0.0,0.5,0.26633665379014265,0.548740164393218,15,0,15,1.0,0.9999999130870366,0.0,0.7504079998244311,0.0,0.0,,
smoke_spring,oracle,OracleCF-Rollout,10,1,0,70.13630458868735,8.767481191966903,0.53,0.0,0.5,0.2619083886233821,0.5556924512607072,15,0,15,1.0,0.9999997679363466,0.0,0.7447039376950293,1.0,0.0,1.0,0.0
smoke_spring,oracle,OracleCF-Rollout,11,0,0,58.44805485237581,6.987463957565518,0.5333333333333333,0.0,0.5,0.28734339370727585,0.5716055563025237,15,0,15,1.0,0.9999998807937394,0.0,0.7758807481455203,0.0,0.0,,
smoke_spring,oracle,OracleCF-Rollout,12,0,0,76.2509085643559,9.080594818043956,0.53,0.0,0.5,0.2489028285354541,0.544347125685433,15,0,15,1.0,0.9999999207509481,0.0,0.6979582847801215,0.0,0.0,,
smoke_spring,oracle,OracleCF-Rollout,13,1,0,75.39830045080018,9.292591231827569,0.53,0.0,0.5,0.23039509739986672,0.47532048084584916,15,0,15,1.0,0.9999998252096783,0.0,0.7332449735502031,1.0,0.0,1.0,0.0
smoke_spring,oracle,OracleCF-Rollout,14,1,0,49.58626238289662,6.437429624448232,0.53,0.0,0.5,0.31965392353617195,0.6296440358746215,15,0,15,1.0,0.9999998962600335,0.0,0.8165443729519728,1.0,0.0,1.0,0.0
smoke_spring,oracle,OracleCF-Rollout,15,1,0,80.72019670257316,9.338261475951706,0.53,0.0,0.5,0.24515448932096823,0.5698539419141881,15,0,15,1.0,0.9999999387392122,0.0,0.698094186699741,1.0,0.0,1.0,0.0
smoke_spring,oracle,OracleCF-Rollout,16,0,0,85.10285037497358,8.97507165234076,0.53,0.0,0.5,0.24742028791752235,0.6170986456267084,15,0,15,1.0,0.9999997393288463,0.0,0.6660306467044664,0.0,0.0,,
smoke_spring,oracle,OracleCF-Rollout,17,0,0,67.3652936742198,8.010814059322497,0.53,0.0,0.5,0.28271695932276775,0.5323465413668091,15,0,15,1.0,0.9999999249895036,0.0,0.7493218375507175,0.0,0.0,,
smoke_spring,oracle,OracleCF-Rollout,18,1,0,82.72868256753414,10.07402491515652,0.5333333333333333,0.0,0.5,0.2224274287127571,0.576505138268739,15,0,15,1.0,0.9999998636331604,0.0,0.7403795482932489,1.0,0.0,1.0,0.0
smoke_spring,oracle,OracleCF-Rollout,19,0,0,72.13574274132058,9.602900201143731,0.53,0.0,0.5,0.20962210064927883,0.588699672064499,15,0,15,1.0,0.999999805344985,0.0,0.7910484779270148,0.0,0.0,,
