config,mode,method,n_seeds,A_model_proposed,A_model_proposed_lo,A_model_proposed_hi,B_model_oracle,B_model_oracle_lo,B_model_oracle_hi,C_world_oracle,C_world_oracle_lo,C_world_oracle_hi,delta_total,delta_total_lo,delta_total_hi,delta_trajectory,delta_trajectory_lo,delta_trajectory_hi,delta_outcome,delta_outcome_lo,delta_outcome_hi,do_complexity_mean,do_complexity_mean_lo,do_complexity_mean_hi
full_nl,single_slice,CftsCOMTE,1,1.0,1.0,1.0,0.16,0.16,0.16,0.16,0.16,0.16,0.84,0.84,0.84,0.84,0.84,0.84,0.0,0.0,0.0,99.99,99.99,99.99
full_nl,single_slice,CftsCels,1,0.76,0.76,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.76,0.76,0.76,0.76,0.76,0.0,0.0,0.0,26.35,26.35,26.35
full_nl,single_slice,CftsConfeti,1,1.0,1.0,1.0,0.19318181818181818,0.19318181818181818,0.19318181818181818,0.19318181818181818,0.19318181818181818,0.19318181818181818,0.8068181818181819,0.8068181818181819,0.8068181818181819,0.8068181818181819,0.8068181818181819,0.8068181818181819,0.0,0.0,0.0,100.0,100.0,100.0
full_nl,single_slice,CftsWachter,1,1.0,1.0,1.0,0.43,0.43,0.43,0.43,0.43,0.43,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.0,0.0,0.0,99.96,99.96,99.96
full_nl,single_slice,NoiselessSCMRecourse,1,0.49,0.49,0.49,0.35,0.35,0.35,0.35,0.35,0.35,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.0,0.0,59.68,59.68,59.68
full_nl,single_slice,PearlSCMRecourse,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
full_nl,single_slice,TSCausal,1,0.0,0.0,0.0,0.36,0.36,0.36,0.36,0.36,0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,0.0,0.0,0.0,100.0,100.0,100.0
