benchmark,classifier,method,n_seeds,validity_mean,validity_ci_lo,validity_ci_hi,validity_n,proximity_l1_mean,proximity_l1_ci_lo,proximity_l1_ci_hi,proximity_l1_n,proximity_l2_mean,proximity_l2_ci_lo,proximity_l2_ci_hi,proximity_l2_n,sparsity_mean,sparsity_ci_lo,sparsity_ci_hi,sparsity_n,sparsity_channels_mean,sparsity_channels_ci_lo,sparsity_channels_ci_hi,sparsity_channels_n,sparsity_timepoints_mean,sparsity_timepoints_ci_lo,sparsity_timepoints_ci_hi,sparsity_timepoints_n,trsi_mean,trsi_ci_lo,trsi_ci_hi,trsi_n,scm_noise_plausibility_mean,scm_noise_plausibility_ci_lo,scm_noise_plausibility_ci_hi,scm_noise_plausibility_n,cf_faith_rollout_hard_mean,cf_faith_rollout_hard_ci_lo,cf_faith_rollout_hard_ci_hi,cf_faith_rollout_hard_n,cf_faith_rollout_soft_mean,cf_faith_rollout_soft_ci_lo,cf_faith_rollout_soft_ci_hi,cf_faith_rollout_soft_n,cf_faith_pearl_hard_mean,cf_faith_pearl_hard_ci_lo,cf_faith_pearl_hard_ci_hi,cf_faith_pearl_hard_n,cf_faith_pearl_soft_mean,cf_faith_pearl_soft_ci_lo,cf_faith_pearl_soft_ci_hi,cf_faith_pearl_soft_n,cf_faith_rollout_hard_valid_mean,cf_faith_rollout_hard_valid_ci_lo,cf_faith_rollout_hard_valid_ci_hi,cf_faith_rollout_hard_valid_n,cf_faith_pearl_hard_valid_mean,cf_faith_pearl_hard_valid_ci_lo,cf_faith_pearl_hard_valid_ci_hi,cf_faith_pearl_hard_valid_n
smoke_regime,lstm,CARLA,3,0.9666666666666667,0.9,1.0,60,37.890542640750546,14.53254222291322,67.2636870759818,60,5.724908389309161,2.238128137100942,9.960843516581427,60,0.37677777777777777,0.27488888888888885,0.44833611111111116,60,0.0,0.0,0.0,60,0.37055555555555547,0.26666666666666666,0.44277777777777777,60,0.9878495549345884,0.77870757169585,1.245641068054095,60,0.4819136588453507,0.2688994236479583,0.638348147013059,60,1.0,1.0,1.0,60,0.9999999364380797,0.9999998687485561,0.99999999645271,60,0.0,0.0,0.0,60,0.6693036781098873,0.43279700235036994,0.8772352469008906,60,0.9666666666666667,0.9,1.0,60,0.0,0.0,0.0,60
smoke_regime,lstm,CftsCels,3,1.0,1.0,1.0,60,0.5684253363205648,0.42092949734506885,0.7147326546462136,60,0.24465497532731567,0.20612025431737163,0.28080721376586615,60,0.774111111111111,0.7304444444444446,0.8354472222222222,60,0.0,0.0,0.0,60,0.5194444444444444,0.3910833333333334,0.6566666666666666,60,1.1766143402783833,1.1376008724906557,1.2184875636903256,60,0.5030634739138331,0.34715760267693013,0.7479688962669364,60,0.0,0.0,0.0,60,0.6853724703484902,0.43918618297001516,0.8913945687585529,60,0.0,0.0,0.0,60,0.8630111248757733,0.60194618026653,0.9948847115337637,60,0.0,0.0,0.0,60,0.0,0.0,0.0,60
smoke_regime,lstm,CftsCOMTE,3,1.0,1.0,1.0,60,31.39394452402632,29.203174081355794,33.622475903055665,60,2.6224191912620745,2.4307584288898347,2.8254324171156204,60,0.0003333333333333333,0.0,0.0008888888888888889,60,0.0,0.0,0.0,60,0.0,0.0,0.0,60,0.5942131152943108,0.4617523284838105,0.811749619799482,60,0.26898464899233715,0.20711188365968203,0.3619486586093027,60,0.0,0.0,0.0,60,0.6408264382110616,0.48960651220518897,0.7683650246519771,60,0.0,0.0,0.0,60,0.8129098446321937,0.8027438487638275,0.8227852812561023,60,0.0,0.0,0.0,60,0.0,0.0,0.0,60
smoke_regime,lstm,CftsConfeti,3,0.8333333333333334,0.7,0.9666666666666667,60,31.445220787452275,17.796646467438173,45.24617967440719,60,5.086503824369474,2.981122367425336,7.299428206850046,60,0.5566666666666666,0.5048888888888888,0.6347833333333333,60,0.11666666666666667,0.016666666666666666,0.26666666666666666,60,0.14166666666666666,0.04,0.29444444444444445,60,1.3292093165726588,1.1864682095740684,1.430246683113349,60,0.3123458938650333,0.20975011490012263,0.48681329175932664,60,0.0,0.0,0.0,53,0.6692898056443861,0.42697844584786404,0.8489825644088707,53,0.0,0.0,0.0,53,0.7861632245694529,0.6739093663555324,0.8813092252528941,53,0.0,0.0,0.0,60,0.0,0.0,0.0,60
smoke_regime,lstm,CftsCounts,3,0.4666666666666667,0.23333333333333334,0.7166666666666667,60,29.275383643790992,24.041586414664497,37.017826740231214,60,3.6908802323369674,2.9168580348610664,4.681643507565598,60,0.0064444444444444445,0.0036666666666666666,0.009224999999999987,60,0.0,0.0,0.0,60,0.0,0.0,0.0,60,1.214554972561949,1.162146697950108,1.2648492814854464,60,0.585798128456506,0.22881888442784834,0.7936151662991786,60,0.0,0.0,0.0,60,0.7740853933748438,0.5578281999456638,0.9461023669561992,60,0.0,0.0,0.0,60,0.8340225680603941,0.8004210898272924,0.8572985082099766,60,0.0,0.0,0.0,60,0.0,0.0,0.0,60
smoke_regime,lstm,CftsWachter,3,1.0,1.0,1.0,60,70.46059203075687,34.927897252471425,108.79852643019969,60,9.135288577710218,4.733299484152465,14.261077597409878,60,0.006555555555555555,0.0037777777777777775,0.010000000000000002,60,0.0,0.0,0.0,60,0.0,0.0,0.0,60,0.9439253288351087,0.7444409033061677,1.1106333932952,60,0.48132828673287303,0.3295666840515714,0.724261345596554,60,0.0,0.0,0.0,60,0.697327542310978,0.5266169388902112,0.8523590441931107,60,0.0,0.0,0.0,60,0.7303632011829048,0.6549284157636671,0.8109482808311417,60,0.0,0.0,0.0,60,0.0,0.0,0.0,60
smoke_regime,lstm,PearlCARLA,3,0.4,0.0,1.0,60,17.834785043425025,2.5342661387400645,40.81505653072354,60,3.981549837147403,0.8502378907629248,8.521941676399413,60,0.6897777777777777,0.5861111111111111,0.7921111111111112,60,0.0033333333333333335,0.0,0.013333333333333334,60,0.5305555555555556,0.41555555555555557,0.6699999999999999,60,0.7375935963379462,0.4360701174884269,0.9297541704594946,60,0.49227068913731753,0.3415020966748112,0.7336176662820457,60,0.0,0.0,0.0,60,0.6732012469175432,0.4292571495391953,0.8774481317934425,60,0.9666666666666667,0.8833333333333333,1.0,60,0.9997705817597773,0.9991038453144319,0.999999967538961,60,0.0,0.0,0.0,60,0.36666666666666664,0.0,0.8833333333333333,60
smoke_regime,lstm,TSCausal,3,0.7166666666666667,0.5833333333333334,0.85,60,272.56921588647606,169.20833814956794,359.65710282432724,60,31.096813432095182,18.915584527760206,42.461339572402224,60,0.004666666666666666,0.0016666666666666666,0.009666666666666667,60,0.0,0.0,0.0,60,0.0,0.0,0.0,60,1.0967250900683243,1.0218742782929715,1.1656189234542593,60,0.0804330008958765,0.0612538169300197,0.11435773495912964,60,0.0,0.0,0.0,60,0.20488164302603445,0.11127306872659462,0.33828627486039325,60,0.0,0.0,0.0,60,0.20235234979571595,0.11201332677286038,0.33347100231918264,60,0.0,0.0,0.0,60,0.0,0.0,0.0,60
