benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,intervention_t,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
smoke_seed1,lstm,CARLA,10,1,7.230690676755823,1.2258296597970995,0.5066666666666667,0.0,0.5,1.364278274888074,15,1.0,0.9999999999333586,0.0,0.9124196038852032,1.0,0.0
smoke_seed1,lstm,CARLA,11,1,12.224420890632212,1.534801094153174,0.2733333333333333,0.0,0.26666666666666666,1.5398665361143955,8,1.0,0.9999999999815491,0.0,0.8974318428442297,1.0,0.0
smoke_seed1,lstm,CARLA,12,1,7.037400217099252,1.231724895064051,0.5066666666666667,0.0,0.5,1.4820326802634625,15,1.0,0.9999999999944074,0.0,0.9131582150013062,1.0,0.0
smoke_seed1,lstm,CARLA,13,1,11.435340244569321,1.5132884046798365,0.26666666666666666,0.0,0.26666666666666666,1.3138176175883975,8,1.0,0.9999999999777577,0.0,0.9044781269366163,1.0,0.0
smoke_seed1,lstm,CARLA,14,1,9.227510285161216,1.1956405026223533,0.2733333333333333,0.0,0.26666666666666666,1.3857723632920782,8,1.0,0.9999999999865864,0.0,0.9215806606433526,1.0,0.0
smoke_seed1,lstm,CARLA,15,1,6.716685512919263,1.1968909184790617,0.5133333333333333,0.0,0.5,1.3349427631788227,15,1.0,0.9999999999620182,0.0,0.9172734292885351,1.0,0.0
smoke_seed1,lstm,CARLA,16,1,12.21109829267945,1.7169319519486848,0.2733333333333333,0.0,0.26666666666666666,1.4505027641347323,8,1.0,0.9999999999783128,0.0,0.8972854805936922,1.0,0.0
smoke_seed1,lstm,CARLA,17,1,7.7536239161361,1.3063747465900184,0.5266666666666666,0.0,0.5,1.4126043407028983,15,1.0,0.9999999999612179,0.0,0.9078591855601229,1.0,0.0
smoke_seed1,lstm,CARLA,18,1,10.052968253387547,1.2920198899487711,0.2733333333333333,0.0,0.26666666666666666,1.432056008515846,8,1.0,0.9999999999557893,0.0,0.9147770734384953,1.0,0.0
smoke_seed1,lstm,CARLA,19,1,12.168402422127844,1.6256954581679912,0.26666666666666666,0.0,0.26666666666666666,1.6128734906073348,8,1.0,0.9999999999897095,0.0,0.8986133078997747,1.0,0.0
smoke_seed1,lstm,CftsCels,0,1,0.4208739325010068,0.24941176527507375,0.7133333333333334,0.0,0.3333333333333333,1.12764700404618,5,0.0,0.9075713904327891,0.0,0.9966939100128668,0.0,0.0
smoke_seed1,lstm,CftsCels,1,1,0.3374099793177681,0.1315621002168411,0.6333333333333333,0.0,0.23333333333333334,1.1933597125757098,3,0.0,0.9105711068332846,0.0,0.9975450981729568,0.0,0.0
smoke_seed1,lstm,CftsCels,2,1,1.231599190514641,0.4494766581834763,0.66,0.0,0.13333333333333333,1.3864375858826394,0,0.0,0.9137876724043824,0.0,0.9918381139720625,0.0,0.0
smoke_seed1,lstm,CftsCels,3,1,0.3947826063100169,0.20291735983341402,0.6666666666666666,0.0,0.3,1.185136661770294,8,0.0,0.9065997961283575,0.0,0.9965044949711225,0.0,0.0
smoke_seed1,lstm,CftsCels,4,1,0.27685493608842004,0.10232062339464341,0.7066666666666667,0.0,0.3,1.097622835762305,5,0.0,0.9247579216885522,0.0,0.9978291925770733,0.0,0.0
smoke_seed1,lstm,CftsCels,5,1,0.3544856471010192,0.20002627107516396,0.7066666666666667,0.0,0.3,1.11801387548523,4,0.0,0.8995685218942708,0.0,0.9973085705377063,0.0,0.0
smoke_seed1,lstm,CftsCels,6,1,0.37497701725316246,0.16524163232678762,0.7,0.0,0.4,1.07531835961705,6,0.0,0.9085958064363447,0.0,0.9969395050718957,0.0,0.0
smoke_seed1,lstm,CftsCels,7,1,0.45281439799360546,0.2189573143350637,0.68,0.0,0.2,1.1631391249953118,1,0.0,0.8983434795025342,0.0,0.9969017859241386,0.0,0.0
smoke_seed1,lstm,CftsCels,8,1,0.4350032101097294,0.2415076049384744,0.74,0.0,0.4,1.1354059216823154,11,0.0,0.9127090144453733,0.0,0.9955552606593225,0.0,0.0
smoke_seed1,lstm,CftsCels,9,1,0.5450273684024991,0.31795280751782234,0.7133333333333334,0.0,0.36666666666666664,1.1168106201042054,6,0.0,0.8872638052184266,0.0,0.9955352624367885,0.0,0.0
smoke_seed1,lstm,CftsCels,10,1,0.477708937172053,0.2579437149033879,0.72,0.0,0.36666666666666664,0.9376450370962672,8,0.0,0.8957965795104582,0.0,0.9957284456720394,0.0,0.0
smoke_seed1,lstm,CftsCels,11,1,0.528161294850832,0.2799404052028439,0.66,0.0,0.26666666666666666,1.1867233836715092,3,0.0,0.9060383295087345,0.0,0.9961314527034509,0.0,0.0
smoke_seed1,lstm,CftsCels,12,1,0.2538283993641314,0.07626965907552427,0.7133333333333334,0.0,0.43333333333333335,1.3535081653758583,10,0.0,0.9173585170357885,0.0,0.9976047126543579,0.0,0.0
smoke_seed1,lstm,CftsCels,13,1,0.2876324266741319,0.09688697226221979,0.7333333333333333,0.0,0.36666666666666664,1.2417668108037851,4,0.0,0.9062466184871019,0.0,0.9978253256228817,0.0,0.0
smoke_seed1,lstm,CftsCels,14,1,0.38883555399665826,0.1864658499576297,0.7133333333333334,0.0,0.4666666666666667,0.9100023440290936,11,0.0,0.9251755438038036,0.0,0.9960242356126,0.0,0.0
smoke_seed1,lstm,CftsCels,15,1,0.5324049750970954,0.2924925026382605,0.6733333333333333,0.0,0.3,1.096578142059607,4,0.0,0.9239969661426681,0.0,0.9959394482195313,0.0,0.0
smoke_seed1,lstm,CftsCels,16,0,0.005316498854046168,0.004496849604428521,0.9933333333333333,0.8,0.9666666666666667,2.03097597941554,28,0.0,0.8823729755147787,1.0,0.9999999973720726,0.0,0.0
smoke_seed1,lstm,CftsCels,17,1,3.489859146789164,0.6199834829493884,0.5466666666666666,0.0,0.1,1.2631606253141052,0,0.0,0.9010374254592702,0.0,0.9770214474816055,0.0,0.0
smoke_seed1,lstm,CftsCels,18,1,0.43686290054161164,0.07026011226893962,0.5733333333333334,0.0,0.1,1.434347138844547,3,0.0,0.912038029441662,0.0,0.9968926180303735,0.0,0.0
smoke_seed1,lstm,CftsCels,19,1,0.24106754712405673,0.06609384809406099,0.7066666666666667,0.0,0.4,1.3378639894503237,9,0.0,0.9027952047218013,0.0,0.9978190262188746,0.0,0.0
smoke_seed1,lstm,CftsCOMTE,0,1,25.05134709848828,2.045433932784885,0.0,0.0,0.0,0.544586667049429,0,0.0,0.8321833342513004,0.0,0.8503014109218988,0.0,0.0
smoke_seed1,lstm,CftsCOMTE,1,1,25.053399863005826,2.0456019098213156,0.0,0.0,0.0,0.5520660223646904,0,0.0,0.8507274074541572,0.0,0.8502908853775104,0.0,0.0
smoke_seed1,lstm,CftsCOMTE,2,1,48.7422769008405,4.099615163147682,0.0,0.0,0.0,0.4671192752065885,0,0.0,0.7422519743240223,0.0,0.7302441034618014,0.0,0.0
smoke_seed1,lstm,CftsCOMTE,3,1,25.05152907828368,2.0454487899320997,0.0,0.0,0.0,0.48444927250175834,0,0.0,0.8284640438706392,0.0,0.8503002875860942,0.0,0.0
smoke_seed1,lstm,CftsCOMTE,4,1,25.051480607063063,2.045445020340376,0.0,0.0,0.0,0.48450339591753255,0,0.0,0.8407380961122505,0.0,0.8503014800460599,0.0,0.0
smoke_seed1,lstm,CftsCOMTE,5,1,25.05110741346101,2.0454143553590116,0.0,0.0,0.0,0.5099857611360008,0,0.0,0.8529252075470742,0.0,0.8503026410619544,0.0,0.0
smoke_seed1,lstm,CftsCOMTE,6,1,25.051225413104383,2.045423990785236,0.0,0.0,0.0,0.418248624902046,0,0.0,0.8422850866278857,0.0,0.8503020792315275,0.0,0.0
smoke_seed1,lstm,CftsCOMTE,7,1,25.05289399060836,2.045560250419467,0.0,0.0,0.0,0.5416201849038175,0,0.0,0.8263868483648761,0.0,0.8502928720783292,0.0,0.0
smoke_seed1,lstm,CftsCOMTE,8,1,33.176667582948255,2.711058708468295,0.0,0.0,0.0,0.4966114128821403,0,0.0,0.7855255773557336,0.0,0.8067813078552613,0.0,0.0
smoke_seed1,lstm,CftsCOMTE,9,1,25.051801121833975,2.045471144786034,0.0,0.0,0.0,0.6233437376310431,0,0.0,0.8207537538900315,0.0,0.8502990586287816,0.0,0.0
smoke_seed1,lstm,CftsCOMTE,10,1,36.81732330184836,3.070244290473896,0.0,0.0,0.0,0.45136385233195786,0,0.0,0.7856927272963375,0.0,0.7882631252492341,0.0,0.0
smoke_seed1,lstm,CftsCOMTE,11,1,37.48897236956189,3.129369448354443,0.0,0.0,0.0,0.5578808797737754,0,0.0,0.7783867297925507,0.0,0.7848481084310686,0.0,0.0
smoke_seed1,lstm,CftsCOMTE,12,1,25.051574398569766,2.0454524955333904,0.0,0.0,0.0,0.4663898840820599,0,0.0,0.835387052481113,0.0,0.8503000915823032,0.0,0.0
smoke_seed1,lstm,CftsCOMTE,13,1,25.051806298619137,2.0454714358246187,0.0,0.0,0.0,0.5611982939109976,0,0.0,0.8294764129022724,0.0,0.8502990171086997,0.0,0.0
smoke_seed1,lstm,CftsCOMTE,14,1,33.24301035268273,2.72116647088532,0.0,0.0,0.0,0.4655883064242695,0,0.0,0.8065286750045203,0.0,0.806480681631501,0.0,0.0
smoke_seed1,lstm,CftsCOMTE,15,1,25.127036199800536,2.05166414137132,0.0,0.0,0.0,0.5565619042841013,0,0.0,0.848118152610772,0.0,0.8498947955380973,0.0,0.0
smoke_seed1,lstm,CftsCOMTE,16,1,61.084767054826344,5.1926773420417565,0.0,0.0,0.0,0.4714598224376954,0,0.0,0.6672982207654985,0.0,0.6744877075135491,0.0,0.0
smoke_seed1,lstm,CftsCOMTE,17,1,44.08232794207725,3.85596626038892,0.0,0.0,0.0,0.5544312898279748,0,0.0,0.7532438252378348,0.0,0.7517380926090382,0.0,0.0
smoke_seed1,lstm,CftsCOMTE,18,1,25.054136842349205,2.0456623202098236,0.0,0.0,0.0,0.5447521072256628,0,0.0,0.8423447956054223,0.0,0.8502858599343653,0.0,0.0
smoke_seed1,lstm,CftsCOMTE,19,1,25.05113060258951,2.0454162524238497,0.0,0.0,0.0,0.4903868417317093,0,0.0,0.8382330879795181,0.0,0.850302542586944,0.0,0.0
smoke_seed1,lstm,CftsConfeti,0,1,8.696103048606385,1.3125351511931775,0.52,0.0,0.03333333333333333,1.4437599892932194,0,0.0,0.9162095541287432,0.0,0.9449863214295995,0.0,0.0
smoke_seed1,lstm,CftsConfeti,1,0,3.372359299602407e-07,4.138609358623473e-08,1.0,1.0,1.0,1.4227286520542457,29,1.0,1.0,1.0,1.0,0.0,0.0
smoke_seed1,lstm,CftsConfeti,2,0,3.386969324489352e-07,4.300039529812567e-08,1.0,1.0,1.0,1.5325731799065565,29,1.0,1.0,1.0,1.0,0.0,0.0
smoke_seed1,lstm,CftsConfeti,3,1,7.681140444962753,1.2289903301877219,0.5666666666666667,0.0,0.06666666666666667,1.310025903465337,0,0.0,0.9124287411785518,0.0,0.9506985533558897,0.0,0.0
smoke_seed1,lstm,CftsConfeti,4,1,9.796906299333997,1.4576335905431324,0.4666666666666667,0.0,0.0,1.4187907197468148,0,0.0,0.9239096573104987,0.0,0.9429262141810734,0.0,0.0
