benchmark,classifier,method,instance,validity,no_cf_found,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,scm_noise_plausibility,intervention_t,vacuous,do_complexity,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid,cf_faith_rollout_hard_given_valid,cf_faith_pearl_hard_given_valid
full,lstm,CftsCOMTE,61,1,0,30.75723113512337,3.690046934822112,0.9,0.9,0.0,1.4804055030826313,0.6515106597604453,0,0,100,0.0,0.76627945853926,0.0,0.9696194342518506,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,62,1,0,27.38482896650971,3.443797513195939,0.901,0.9,0.01,1.4332355048746894,0.7059914827855749,0,0,100,0.0,0.773183853272509,0.0,0.9609618433953385,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,63,1,0,30.11577192255462,3.768789311412227,0.9,0.9,0.0,1.4519735552848827,0.6478410099202714,0,0,100,0.0,0.7752001372484476,0.0,0.9651643345752311,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,64,1,0,30.076593738382428,3.653200860387204,0.9,0.9,0.0,1.3835355078925187,0.6667304761572069,0,0,100,0.0,0.7595527446282401,0.0,0.9581626344164316,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,65,1,0,26.125303208350303,3.3268283546122994,0.9,0.9,0.0,1.5421275476348009,0.7062966180945061,0,0,100,0.0,0.7895029670435776,0.0,0.9647545918799277,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,66,1,0,28.796591303276863,3.5251330987145804,0.9,0.9,0.0,1.4539324416385857,0.6730085527998454,0,0,100,0.0,0.7620383766656905,0.0,0.9712798515901174,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,67,1,0,32.28102443132034,3.8764211903162424,0.9,0.9,0.0,1.4904608045306798,0.6517879074480026,0,0,100,0.0,0.7528179490178483,0.0,0.9668517973288854,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,68,1,0,27.153669829217545,3.4358646914893325,0.9,0.9,0.0,1.5421792586824896,0.6756422414618702,0,0,100,0.0,0.7604390166082564,0.0,0.9647257613007747,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,69,1,0,25.51758516858652,3.077804651320001,0.9,0.9,0.0,1.305772072398352,0.7065806471021604,0,0,100,0.0,0.785958947873012,0.0,0.9680644226890068,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,70,1,0,32.24517643102545,4.067502734045498,0.9,0.9,0.0,1.6230457169337944,0.6236617940309489,0,0,100,0.0,0.7664776478218374,0.0,0.9674623735985763,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,71,1,0,33.77414906672239,4.202983696780178,0.9,0.9,0.0,1.6279824750186964,0.615806978913315,0,0,100,0.0,0.7630644875850635,0.0,0.96115645437078,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,72,1,0,29.76485103708849,3.654968243657266,0.9,0.9,0.0,1.5467737938028245,0.6811482697413562,0,0,100,0.0,0.7788504239135641,0.0,0.9700246293557663,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,73,1,0,30.655968190296,3.6884817848649236,0.9,0.9,0.0,1.4063518948692864,0.6481413435575802,0,0,100,0.0,0.7914982047206102,0.0,0.9645079204611078,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,74,1,0,28.793476821109095,3.580339105675813,0.9,0.9,0.0,1.3695448787082838,0.6806608310761734,0,0,100,0.0,0.7841038714393168,0.0,0.9656583500925889,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,75,1,0,32.2176709116915,4.063220227869655,0.9,0.9,0.0,1.5250829343733214,0.632307138596899,0,0,100,0.0,0.776874451037829,0.0,0.9654375862713404,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,76,1,0,34.244426857969806,4.07768689628354,0.9,0.9,0.0,1.5006458671599445,0.6529489201466481,0,0,100,0.0,0.7590509269762035,0.0,0.9617604565420531,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,77,1,0,35.728174392846405,4.288384699803606,0.9,0.9,0.0,1.5672705101103523,0.6046844145238425,0,0,100,0.0,0.729336410366762,0.0,0.9648169716764423,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,78,1,0,29.279924885254367,3.6599272885833214,0.9,0.9,0.0,1.5401013380244026,0.6507036723863144,0,0,100,0.0,0.7607878559432951,0.0,0.9666489742745716,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,79,1,0,28.427881141064237,3.4319172648556475,0.9,0.9,0.0,1.3384640197685476,0.6817146308247203,0,0,100,0.0,0.7886240152454828,0.0,0.9660114386994868,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,80,1,0,27.87092354422921,3.442813358419473,0.9,0.9,0.0,1.5636506380939288,0.6890710875055253,0,0,100,0.0,0.7898118264150022,0.0,0.9666358718504523,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,81,1,0,29.528244429628778,3.801977655616883,0.9,0.9,0.0,1.5438860006811645,0.6376458580932728,0,0,100,0.0,0.7595047892487784,0.0,0.9652637918089871,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,82,1,0,31.377844289260274,3.9044286851000103,0.9,0.9,0.0,1.4063363214789228,0.6439456682887551,0,0,100,0.0,0.767555759825682,0.0,0.9604342252237803,0.0,0.0,0.0,0.0
