benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,scm_noise_plausibility,intervention_t,vacuous,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid,horizon,t0,t_label,label_horizon
smoke_kuramoto_seed2,lstm,CARLA,0,0,4.751985709380429,1.4426473320774218,0.8333333333333334,0.0,0.8333333333333334,0.4841765689416049,0.8213721099183375,25,0,1.0,0.9999997357514657,0.0,0.8732323227218158,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,CARLA,1,0,5.238955453754954,1.56708578180094,0.8333333333333334,0.0,0.8333333333333334,0.5101369435693983,0.9155681630993496,25,0,1.0,0.9999997036327759,0.0,0.8804894034687057,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,CARLA,2,0,6.6679062374753375,1.5787875730484915,0.8333333333333334,0.0,0.8333333333333334,0.4298331090473196,0.8505629886144864,25,0,1.0,0.999999604076877,0.0,0.8606056536989315,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,CARLA,3,0,5.61146643301036,1.4331656261343275,0.8333333333333334,0.0,0.8333333333333334,0.5373826933776958,0.9261388341908098,25,0,1.0,0.999999618500759,0.0,0.8649616685343071,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,CARLA,4,0,3.608788662691011,1.0163403309856573,0.84,0.0,0.8333333333333334,0.6268269241914186,0.8551055775308315,25,0,1.0,0.9999997630432361,0.0,0.935825318575466,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,CARLA,5,1,5.721243691153883,1.405797187998985,0.8333333333333334,0.0,0.8333333333333334,0.6898795823219409,0.8668001937216513,25,0,1.0,0.9999996998926097,0.0,0.8721057029480825,1.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,CARLA,6,0,4.337725805870355,1.1834489249360511,0.8333333333333334,0.0,0.8333333333333334,0.5733900486149134,0.9689284680524998,25,0,1.0,0.9999996214161025,0.0,0.8916706051546102,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,CARLA,7,0,4.798418926123305,1.2319267033704684,0.8333333333333334,0.0,0.8333333333333334,0.6817701341576643,0.7885458161665417,25,0,1.0,0.999999752459149,0.0,0.906551778196432,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,CARLA,8,0,5.773681282747932,1.4548345400521079,0.8333333333333334,0.0,0.8333333333333334,0.5124282372024453,0.7895209227433614,25,0,1.0,0.9999997176684466,0.0,0.8515442004379258,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,CARLA,9,0,4.4146921639232435,1.3535367114502324,0.8333333333333334,0.0,0.8333333333333334,0.6691894137701596,0.9900644697602284,25,0,1.0,0.9999996282927766,0.0,0.8954992233235873,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,CARLA,10,0,3.722546213033266,1.0322844571970786,0.8333333333333334,0.0,0.8333333333333334,0.8761664621479819,0.8993576148312704,25,0,1.0,0.9999996562809157,0.0,0.8914835533303964,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,CARLA,11,0,5.0497165931367745,1.3596397630688184,0.8333333333333334,0.0,0.8333333333333334,0.529685122707292,0.960629531027371,25,0,1.0,0.9999997327785306,0.0,0.9115146659267106,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,CARLA,12,0,4.142938046699492,1.2088995462652707,0.84,0.0,0.8333333333333334,0.700908240528092,0.8019668111721469,25,0,1.0,0.9999997951137383,0.0,0.8470271702230869,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,CARLA,13,0,5.327818060448747,1.5350086199573754,0.8333333333333334,0.0,0.8333333333333334,0.427731107584931,0.8904263102317714,25,0,1.0,0.999999670812878,0.0,0.9142481184107935,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,CARLA,14,0,5.025235674857108,1.431190798219738,0.84,0.0,0.8333333333333334,0.5727891019232343,0.8801022816523021,25,0,1.0,0.9999996556083237,0.0,0.872768750906933,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,CARLA,15,0,3.574135817177951,0.9454141984084807,0.8333333333333334,0.0,0.8333333333333334,0.6461387123460737,0.6442429897855138,25,0,1.0,0.9999996152181011,0.0,0.8463817194267164,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,CARLA,16,0,5.506924242049768,1.5255635277722381,0.8333333333333334,0.0,0.8333333333333334,0.4670737594131576,0.7275089469572685,25,0,1.0,0.999999721707455,0.0,0.8896438227956521,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,CARLA,17,0,6.042134229962393,1.829723396595807,0.8333333333333334,0.0,0.8333333333333334,0.4302014815547682,0.8842215585503718,25,0,1.0,0.9999997671525035,0.0,0.8226649197018808,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,CARLA,18,0,4.687329516370359,1.2144445945738471,0.8333333333333334,0.0,0.8333333333333334,0.575218926115381,0.8204287119478935,25,0,1.0,0.9999997067924297,0.0,0.8579092426985137,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,CARLA,19,0,5.375465869220648,1.4286095667906888,0.8333333333333334,0.0,0.8333333333333334,0.5455449992523644,0.8917022813646811,25,0,1.0,0.999999761406683,0.0,0.8660210540105691,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,PearlCARLA,0,0,11.574462200315944,4.11585692135058,0.8333333333333334,0.0,0.8333333333333334,0.22406496185009833,0.9206075068120666,25,0,0.0,0.8730612629297795,1.0,0.9999995787153638,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,PearlCARLA,1,0,15.70963680491738,5.392200867580925,0.8333333333333334,0.0,0.8333333333333334,0.2155502915096719,0.8246157387540924,25,0,0.0,0.8787655555187909,1.0,0.999999448518867,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,PearlCARLA,2,0,18.9998115039483,5.740592242839217,0.8333333333333334,0.0,0.8333333333333334,0.21156757760111566,0.8438213132146508,25,0,0.0,0.8587591428961571,1.0,0.9999996674301795,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,PearlCARLA,3,0,10.618600810975341,3.180021921569019,0.8333333333333334,0.0,0.8333333333333334,0.2508588970893955,0.8520203511621806,25,0,0.0,0.8651944374955978,1.0,0.9999995516667955,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,PearlCARLA,4,0,16.001399121346694,5.415849738401245,0.8333333333333334,0.0,0.8333333333333334,0.21870384546176197,0.8732032663545963,25,0,0.0,0.9357562627829634,1.0,0.9999995594295896,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,PearlCARLA,5,1,8.999866709744087,2.8862213130837175,0.8333333333333334,0.0,0.8333333333333334,0.21934379589473935,0.881162931352233,25,0,0.0,0.8709738750084879,1.0,0.9999996839897041,0.0,1.0,5,25,29,4
smoke_kuramoto_seed2,lstm,PearlCARLA,6,0,16.07868794549485,5.237312277852563,0.8333333333333334,0.0,0.8333333333333334,0.21158917650366146,0.7670235589926886,25,0,0.0,0.8904046125356792,1.0,0.9999996608399635,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,PearlCARLA,7,0,15.54375222582744,4.9842171542492535,0.8333333333333334,0.0,0.8333333333333334,0.21495856318271797,0.9047983565274188,25,0,0.0,0.9068514657244974,1.0,0.9999994300323081,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,PearlCARLA,8,0,14.476221680391975,5.093202157787262,0.8333333333333334,0.0,0.8333333333333334,0.2130481931891042,0.9388134682729529,25,0,0.0,0.8552483845126578,1.0,0.999999673634954,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,PearlCARLA,9,1,12.125019161695555,4.4877400550762365,0.8333333333333334,0.0,0.8333333333333334,0.222532664029887,0.7985180878798983,25,0,0.0,0.8975471981583805,1.0,0.9999994836838453,0.0,1.0,5,25,29,4
smoke_kuramoto_seed2,lstm,PearlCARLA,10,0,19.349127989195168,5.872810129673227,0.8333333333333334,0.0,0.8333333333333334,0.21483938962164506,0.7841526159537346,25,0,0.0,0.8900358216404364,1.0,0.9999996166167259,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,PearlCARLA,11,1,11.183997727709363,3.6259744830578033,0.8333333333333334,0.0,0.8333333333333334,0.21221856415107815,0.8418228143931843,25,0,0.0,0.9111308281833929,1.0,0.9999995990052761,0.0,1.0,5,25,29,4
smoke_kuramoto_seed2,lstm,PearlCARLA,12,0,1.7077005302001078,0.47146926064159955,0.8466666666666667,0.0,0.8333333333333334,0.2438721799709259,0.9940863856428933,25,0,0.0,0.8469234709567377,1.0,0.9999997567764001,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,PearlCARLA,13,0,16.43185093226047,5.497669969967732,0.8333333333333334,0.0,0.8333333333333334,0.21204114103554794,0.8496691014791768,25,0,0.0,0.9138930390344402,1.0,0.9999997323872738,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,PearlCARLA,14,0,15.898292484810959,5.933788846104115,0.8333333333333334,0.0,0.8333333333333334,0.21893270595216965,0.8566258977461397,25,0,0.0,0.8752770434733169,1.0,0.9999996531502205,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,PearlCARLA,15,0,10.433776372927012,3.594470400902727,0.8333333333333334,0.0,0.8333333333333334,0.2179529978447444,0.8984128410488175,25,0,0.0,0.8432473216111921,1.0,0.999999445915053,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,PearlCARLA,16,0,13.632504891713538,4.369237021821945,0.8333333333333334,0.0,0.8333333333333334,0.2141668138863584,0.9830830121314208,25,0,0.0,0.8906078146870092,1.0,0.999999663203518,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,PearlCARLA,17,0,12.628840741501058,4.044457692714032,0.8333333333333334,0.0,0.8333333333333334,0.21502012214638763,0.8504519936279484,25,0,0.0,0.8231497402968719,1.0,0.9999994265471831,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,PearlCARLA,18,0,14.967990400009235,5.422549346361308,0.8333333333333334,0.0,0.8333333333333334,0.22254151554614374,0.8924036489111713,25,0,0.0,0.8577146050180368,1.0,0.9999994531365533,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,PearlCARLA,19,0,17.436227513446745,5.433790575652076,0.8333333333333334,0.0,0.8333333333333334,0.2153025700751421,0.8133774292647147,25,0,0.0,0.867917806388064,1.0,0.9999993187546649,0.0,0.0,5,25,29,4
smoke_kuramoto_seed2,lstm,CARLA,0,0,48.60081468037316,9.075070061035403,0.5,0.0,0.5,0.17031536656016716,0.6430339791942241,15,0,1.0,0.9999995007588488,0.0,0.8434042675110095,0.0,0.0,15,15,29,14
smoke_kuramoto_seed2,lstm,CARLA,1,1,33.19162598791287,6.268703461267064,0.5,0.0,0.5,0.24311260011421235,0.6773550065341156,15,0,1.0,0.9999989850573247,0.0,0.7983177130820759,1.0,0.0,15,15,29,14
smoke_kuramoto_seed2,lstm,CARLA,2,0,35.617794534601366,5.151835731285745,0.5,0.0,0.5,0.26788110490836353,0.6429790651047159,15,0,1.0,0.9999990137529681,0.0,0.7521585774661133,0.0,0.0,15,15,29,14
smoke_kuramoto_seed2,lstm,CARLA,3,1,36.52135769243986,5.347504722968687,0.5,0.0,0.5,0.24860483793921942,0.5689059066967259,15,0,1.0,0.9999994333409206,0.0,0.7092566824612412,1.0,0.0,15,15,29,14
smoke_kuramoto_seed2,lstm,CARLA,4,1,41.1001947830905,8.09737611693879,0.5,0.0,0.5,0.15590947043382747,0.6733659214684007,15,0,1.0,0.999999416240946,0.0,0.8212336658673147,1.0,0.0,15,15,29,14
smoke_kuramoto_seed2,lstm,CARLA,5,1,21.5332380843041,2.970017644856083,0.5,0.0,0.5,0.4431724643678752,0.560978071843324,15,0,1.0,0.9999991924822472,0.0,0.8145513995204312,1.0,0.0,15,15,29,14
smoke_kuramoto_seed2,lstm,CARLA,6,1,32.28087833713903,4.806125685566666,0.5,0.0,0.5,0.35470344393861525,0.6370281514706607,15,0,1.0,0.9999991554490658,0.0,0.8095351565476493,1.0,0.0,15,15,29,14
smoke_kuramoto_seed2,lstm,CARLA,7,1,23.974844705197082,4.407815206204376,0.5,0.0,0.5,0.2764810684788719,0.5379356961546868,15,0,1.0,0.9999994270213624,0.0,0.9001475371451826,1.0,0.0,15,15,29,14
smoke_kuramoto_seed2,lstm,CARLA,8,1,45.70542781303149,7.1971664120524705,0.5,0.0,0.5,0.19960398423683348,0.6098891038172153,15,0,1.0,0.9999993361802791,0.0,0.7398749863421837,1.0,0.0,15,15,29,14
smoke_kuramoto_seed2,lstm,CARLA,9,1,36.322529203692504,5.433823384883301,0.5,0.0,0.5,0.24041756823857136,0.6318897461448176,15,0,1.0,0.9999992408698493,0.0,0.690667226126036,1.0,0.0,15,15,29,14
smoke_kuramoto_seed2,lstm,CARLA,10,1,36.489801826662685,5.8330118671047915,0.5,0.0,0.5,0.2444763977426679,0.5979889412831927,15,0,1.0,0.9999991043077814,0.0,0.7836297236039349,1.0,0.0,15,15,29,14
smoke_kuramoto_seed2,lstm,CARLA,11,1,39.57191439788504,6.251973217120507,0.5,0.0,0.5,0.2288277591785604,0.5711819602816959,15,0,1.0,0.9999995325360205,0.0,0.6503279112703861,1.0,0.0,15,15,29,14
smoke_kuramoto_seed2,lstm,CARLA,12,0,13.68151744294646,2.1433542709556206,0.5066666666666667,0.0,0.5,0.5377087376590929,0.5648586508392884,15,0,1.0,0.9999993472887665,0.0,0.8406508312203672,0.0,0.0,15,15,29,14
smoke_kuramoto_seed2,lstm,CARLA,13,1,30.270064571685705,5.960375855555837,0.5,0.0,0.5,0.2226942853961843,0.5365812018236044,15,0,1.0,0.9999991530717537,0.0,0.8042646120960428,1.0,0.0,15,15,29,14
