benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,intervention_t,vacuous,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid,horizon,t0,t_label,label_horizon
full_interior_label_seed0,lstm,CARLA,0,0,20.95221177175753,3.1805777474242793,0.903,0.0,0.9,1.4539117401208452,90,0,1.0,0.9999999888329898,0.0,0.8109328302450018,0.0,0.0,10,90,60,-30
full_interior_label_seed0,lstm,CARLA,1,0,20.835301880083005,3.230804269021467,0.904,0.0,0.9,1.2221498406005922,90,0,1.0,0.9999999905183005,0.0,0.8158865181380176,0.0,0.0,10,90,60,-30
full_interior_label_seed0,lstm,CARLA,2,0,20.3542421965315,3.138434009063891,0.901,0.0,0.9,1.3017873287983532,90,0,1.0,0.9999999938803458,0.0,0.8202265123618389,0.0,0.0,10,90,60,-30
full_interior_label_seed0,lstm,CARLA,3,1,21.654244917541362,3.263544529595356,0.902,0.0,0.9,1.2493357000684318,90,0,1.0,0.9999999957594478,0.0,0.8067443224019787,1.0,0.0,10,90,60,-30
full_interior_label_seed0,lstm,CARLA,4,0,20.596400581099406,3.0145876574269397,0.901,0.0,0.9,1.2780927334085233,90,0,1.0,0.9999999895625132,0.0,0.8143685701635729,0.0,0.0,10,90,60,-30
full_interior_label_seed0,lstm,CARLA,5,1,13.453943807004446,1.891318031881283,0.903,0.0,0.9,1.2244184706891703,90,0,1.0,0.9999999920573601,0.0,0.8747582676705343,1.0,0.0,10,90,60,-30
full_interior_label_seed0,lstm,CARLA,6,1,13.329529374263897,1.9916017436836475,0.901,0.0,0.9,1.4080276118042885,90,0,1.0,0.9999999892999462,0.0,0.876248471567107,1.0,0.0,10,90,60,-30
full_interior_label_seed0,lstm,CARLA,7,1,18.55694881621486,2.7382851596010886,0.903,0.0,0.9,1.3046320929663804,90,0,1.0,0.9999999947329574,0.0,0.8328094527112557,1.0,0.0,10,90,60,-30
full_interior_label_seed0,lstm,CARLA,8,0,16.513853093865567,2.3943571372168644,0.901,0.0,0.9,1.241025546964544,90,0,1.0,0.9999999918712926,0.0,0.8447357099988343,0.0,0.0,10,90,60,-30
full_interior_label_seed0,lstm,CARLA,9,0,22.12901850697784,3.5628031290551085,0.901,0.0,0.9,1.5128449027499877,90,0,1.0,0.999999993194051,0.0,0.8058113721962724,0.0,0.0,10,90,60,-30
