benchmark,classifier,method,instance,validity,no_cf_found,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,scm_noise_plausibility,intervention_t,vacuous,do_complexity,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid,cf_faith_rollout_hard_given_valid,cf_faith_pearl_hard_given_valid
full_nl,lstm,CftsCOMTE,51,1,0,16.903722794804548,2.1783035703636457,0.9,0.9,0.0,1.0565172450420217,0.9827953277548265,0,0,100,0.0,0.8767481289856958,0.0,0.9832782573321158,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,52,1,0,15.040174817601258,2.0110639566020923,0.9,0.9,0.0,1.2332486112848036,0.9736781153752571,0,0,100,0.0,0.8714326344669024,0.0,0.985169003782812,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,53,1,0,15.934893154246321,2.1349155439475256,0.9,0.9,0.0,1.1641015212745127,0.9620375265763628,0,0,100,0.0,0.8834905919301056,0.0,0.9841981305294399,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,54,1,0,16.741821681763497,2.12950531660198,0.9,0.9,0.0,1.1876882018306794,0.9481247507082388,0,0,100,0.0,0.8777152056185936,0.0,0.9834448701154163,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,55,1,0,15.983017091882871,2.1427264123400374,0.901,0.9,0.01,1.035219658136873,0.9443359204146557,0,0,100,0.0,0.8830254067397519,0.0,0.9842451274163091,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,56,1,0,16.34265534944757,2.2090223427091984,0.901,0.9,0.01,1.0701235617279523,0.9991244538730978,0,0,100,0.0,0.8804085966156584,0.0,0.9838656384624471,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,57,1,0,12.797827826135395,1.6639565482159226,0.901,0.9,0.01,1.1962812642196883,0.9786681623402468,0,0,100,0.0,0.8773934042414692,0.0,0.9874915070723035,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,58,1,0,14.694182515478962,1.9542267842002699,0.901,0.9,0.01,1.190100673219516,0.9981758680635271,0,0,100,0.0,0.8812396500184628,0.0,0.9854230082468087,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,59,1,0,13.062188377409562,1.735623078129891,0.902,0.9,0.02,1.238904277152923,0.9814676120835188,0,0,100,0.0,0.8790438031195111,0.0,0.9870574913115863,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,60,1,0,18.140522144957988,2.282244512168864,0.9,0.9,0.0,1.0855399893148856,0.9861295089533001,0,0,100,0.0,0.8812142857458053,0.0,0.9824109310967953,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,61,1,0,16.948110073141862,2.185771678018204,0.9,0.9,0.0,1.190420386291206,0.9660780033874683,0,0,100,0.0,0.873945188886285,0.0,0.9832336415747969,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,62,1,0,14.936383441828923,1.799881660102289,0.9,0.9,0.0,1.1665347217585151,0.981339137176067,0,0,100,0.0,0.8809593247229127,0.0,0.9852754979651052,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,63,1,0,15.142310516503859,1.9249897879289035,0.9,0.9,0.0,1.4388206232999867,0.9819921377053044,0,0,100,0.0,0.8818309948169073,0.0,0.9850605321513007,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,64,1,0,17.015892840373507,2.1138003847797258,0.9,0.9,0.0,0.9329558607355674,0.9927670300585971,0,0,100,0.0,0.8761757701721118,0.0,0.9831346479056955,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,65,1,0,14.608275618286104,1.911090777970412,0.9,0.9,0.0,1.1838342487234375,0.9857846586758869,0,0,100,0.0,0.88552449571496,0.0,0.9854987103216482,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,66,1,0,14.694374392504507,1.8775162303056876,0.9,0.9,0.0,1.1709248421447063,0.9454704004124818,0,0,100,0.0,0.8861796798717663,0.0,0.9854782787689016,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,67,1,0,16.91752805598512,2.1936214128034552,0.9,0.9,0.0,1.1387665240857658,0.9907817092054662,0,0,100,0.0,0.8800278361010214,0.0,0.983558323368566,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,68,1,0,15.306303527322775,1.9231542165883746,0.9,0.9,0.0,1.1515512481523242,0.9466227766776609,0,0,100,0.0,0.885720343996996,0.0,0.9848124828079577,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,69,1,0,14.364865495627601,1.8943452173399116,0.9,0.9,0.0,1.3195517862221982,0.9897287471901288,0,0,100,0.0,0.8783108229298195,0.0,0.9857540814223195,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,70,1,0,16.64220812084026,2.1601672202315716,0.9,0.9,0.0,1.1359332691783413,0.9779255166306919,0,0,100,0.0,0.8729132432219663,0.0,0.9835449370041782,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,71,1,0,17.55631110853852,2.305409577346732,0.901,0.9,0.01,0.9578470228311905,0.9880312346401432,0,0,100,0.0,0.8746622671770302,0.0,0.9826795877397477,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,72,1,0,18.95268913672745,2.5030245787778918,0.901,0.9,0.01,1.2174513940558978,0.9812972018114826,0,0,100,0.0,0.8744984339093068,0.0,0.9814717835356733,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,73,1,0,16.30464726605478,2.0551889616562153,0.9,0.9,0.0,1.1839773131748035,0.9929476345321657,0,0,100,0.0,0.8796256838581384,0.0,0.9839895015359634,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,74,1,0,16.044266691178485,1.9997368215711941,0.901,0.9,0.01,1.0959148430633887,0.9857865001743522,0,0,100,0.0,0.8797869759134245,0.0,0.9840962956167945,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,75,1,0,18.341008877129607,2.4248397012827536,0.9,0.9,0.0,1.1570357902005861,0.9601826258866073,0,0,100,0.0,0.8796165892106627,0.0,0.9820586204165469,0.0,0.0,0.0,0.0
