benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,scm_noise_plausibility,intervention_t,vacuous,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
smoke_nonmonotonic_seed0,lstm,CARLA,0,1,13.804061736798964,1.7247586358428209,0.26666666666666666,0.0,0.26666666666666666,0.9039265322547667,0.26899431929921264,8,0,1.0,0.9999999992179859,0.0,0.8822149862097051,1.0,0.0
smoke_nonmonotonic_seed0,lstm,CARLA,1,1,12.765607156636257,1.649271938697467,0.26666666666666666,0.0,0.26666666666666666,1.13220950961195,0.3144704012914734,8,0,1.0,0.999999998969831,0.0,0.8907993186974421,1.0,0.0
smoke_nonmonotonic_seed0,lstm,CARLA,2,1,13.721055875152993,1.7449061386967686,0.26666666666666666,0.0,0.26666666666666666,0.8266005438569737,0.2760016176929452,8,0,1.0,0.9999999991715969,0.0,0.8827735763486019,1.0,0.0
smoke_nonmonotonic_seed0,lstm,CARLA,3,1,13.437963571174185,1.74096452679024,0.26666666666666666,0.0,0.26666666666666666,0.9988081120919803,0.27716538777582855,8,0,1.0,0.9999999999001645,0.0,0.8858755870963746,1.0,0.0
smoke_nonmonotonic_seed0,lstm,CARLA,4,1,13.332353022329428,1.7492624336679092,0.28,0.0,0.26666666666666666,0.9955707631545456,0.23523048477908212,8,0,1.0,0.9999999994188137,0.0,0.8858724291477487,1.0,0.0
smoke_nonmonotonic_seed0,lstm,CARLA,5,1,13.42849596012978,1.5937365493083,0.26666666666666666,0.0,0.26666666666666666,1.0115990417349745,0.2885631967918381,8,0,1.0,0.9999999996977627,0.0,0.8864588350979719,1.0,0.0
smoke_nonmonotonic_seed0,lstm,CARLA,6,1,12.133070545518192,1.5172280647655725,0.2733333333333333,0.0,0.26666666666666666,0.8613592749577138,0.3693019027133034,8,0,1.0,0.9999999990253304,0.0,0.8968296050179215,1.0,0.0
smoke_nonmonotonic_seed0,lstm,CARLA,7,1,12.697863113841692,1.6355231029205182,0.2733333333333333,0.0,0.26666666666666666,0.9687367386550663,0.26393361210916566,8,0,1.0,0.9999999994258603,0.0,0.8919843395547035,1.0,0.0
smoke_nonmonotonic_seed0,lstm,CARLA,8,1,16.31316891414021,2.133151592444095,0.26666666666666666,0.0,0.26666666666666666,0.9571547083216245,0.28924657193697256,8,0,1.0,0.9999999994324859,0.0,0.8631857713132443,1.0,0.0
smoke_nonmonotonic_seed0,lstm,CARLA,9,1,9.451649170164846,1.1867270276964776,0.26666666666666666,0.0,0.26666666666666666,1.1523914024732618,0.37650601412713663,8,0,1.0,0.9999999992756168,0.0,0.9176775468920395,1.0,0.0
smoke_nonmonotonic_seed0,lstm,CARLA,10,1,12.843743172960814,1.8397515587037239,0.28,0.0,0.26666666666666666,1.01459761007367,0.1394775483267625,8,0,1.0,0.9999999995664337,0.0,0.8919678866187734,1.0,0.0
smoke_nonmonotonic_seed0,lstm,CARLA,11,1,18.190637468052948,2.28207125602393,0.26666666666666666,0.0,0.26666666666666666,0.8592699888213385,0.3056693320672184,8,0,1.0,0.9999999991021361,0.0,0.8478460214948961,1.0,0.0
smoke_nonmonotonic_seed0,lstm,CARLA,12,1,14.603406290241317,1.8197544264163543,0.26666666666666666,0.0,0.26666666666666666,0.9730954802833387,0.28644452337129,8,0,1.0,0.9999999993990497,0.0,0.8792825385286315,1.0,0.0
smoke_nonmonotonic_seed0,lstm,CARLA,13,1,12.417541693097384,1.5729990239825442,0.26666666666666666,0.0,0.26666666666666666,1.0035659925583182,0.25256574537158255,8,0,1.0,0.9999999996737203,0.0,0.8929532387446167,1.0,0.0
smoke_nonmonotonic_seed0,lstm,CARLA,14,1,14.9125803468805,1.8673297619014422,0.28,0.0,0.26666666666666666,0.85331190793207,0.23695622041491313,8,0,1.0,0.9999999991003171,0.0,0.8751495390396331,1.0,0.0
smoke_nonmonotonic_seed0,lstm,CARLA,15,1,16.859742097722155,2.1418898119901875,0.26666666666666666,0.0,0.26666666666666666,0.991878641067389,0.27270358233897135,8,0,1.0,0.9999999995477191,0.0,0.8602450192655386,1.0,0.0
smoke_nonmonotonic_seed0,lstm,CARLA,16,1,13.27810506441612,1.6855277529833792,0.26666666666666666,0.0,0.26666666666666666,1.0767273645314246,0.268616311932989,8,0,1.0,0.9999999996481526,0.0,0.8878327460581458,1.0,0.0
