benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,intervention_t,vacuous,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid,horizon,t0,t_label,label_horizon
full_interior_label_late_seed0,lstm,CARLA,0,0,10.024343987209548,2.34499882064301,0.95,0.0,0.95,1.4791344161361333,95,0,1.0,0.9999999909355594,0.0,0.8839315319021606,0.0,0.0,5,95,90,-5
full_interior_label_late_seed0,lstm,CARLA,1,0,12.510167170552451,2.3256449916032356,0.95,0.0,0.95,1.355459516006102,95,0,1.0,0.9999999891708414,0.0,0.8912726620210689,0.0,0.0,5,95,90,-5
full_interior_label_late_seed0,lstm,CARLA,2,0,18.038914356013187,3.4254445411546284,0.95,0.0,0.95,1.1161895255313343,95,0,1.0,0.9999999953100485,0.0,0.9091699332838983,0.0,0.0,5,95,90,-5
full_interior_label_late_seed0,lstm,CARLA,3,0,10.817029965636753,2.2596886883131573,0.95,0.0,0.95,1.5455311911390381,95,0,1.0,0.9999999884764162,0.0,0.8670347845998145,0.0,0.0,5,95,90,-5
full_interior_label_late_seed0,lstm,CARLA,4,0,10.78949210105691,2.2511870670921343,0.95,0.0,0.95,1.329929969523287,95,0,1.0,0.9999999899707159,0.0,0.8962401032468384,0.0,0.0,5,95,90,-5
full_interior_label_late_seed0,lstm,CARLA,5,0,11.465286838413263,2.088288788536482,0.951,0.0,0.95,1.178475778058148,95,0,1.0,0.9999999884334743,0.0,0.8542275105116258,0.0,0.0,5,95,90,-5
full_interior_label_late_seed0,lstm,CARLA,6,0,6.37344662847347,1.2651785769843134,0.95,0.0,0.95,1.4073414079336577,95,0,1.0,0.9999999953884452,0.0,0.9297497104779956,0.0,0.0,5,95,90,-5
full_interior_label_late_seed0,lstm,CARLA,7,0,8.863192158583285,1.7926506115792895,0.95,0.0,0.95,1.4668579287329127,95,0,1.0,0.9999999832036748,0.0,0.9215566698385855,0.0,0.0,5,95,90,-5
full_interior_label_late_seed0,lstm,CARLA,8,0,12.567761416373974,2.4039383230623184,0.95,0.0,0.95,1.3226130300452505,95,0,1.0,0.9999999895757339,0.0,0.8922671498801141,0.0,0.0,5,95,90,-5
full_interior_label_late_seed0,lstm,CARLA,9,1,6.704460938285967,1.1503634542731669,0.95,0.0,0.95,1.1251042439998453,95,0,1.0,0.9999999909384135,0.0,0.9266673139405945,1.0,0.0,5,95,90,-5
full_interior_label_late_seed0,lstm,CARLA,10,0,16.040946490649425,3.450062330887659,0.951,0.0,0.95,1.609893119881523,95,0,1.0,0.9999999788121169,0.0,0.874927394581072,0.0,0.0,5,95,90,-5
full_interior_label_late_seed0,lstm,CARLA,11,0,10.4147402726261,2.0822281134240135,0.951,0.0,0.95,1.104295757202363,95,0,1.0,0.999999985920058,0.0,0.8186138701349738,0.0,0.0,5,95,90,-5
full_interior_label_late_seed0,lstm,CARLA,12,1,8.848435891350372,1.7403652327501455,0.95,0.0,0.95,1.3414577734717832,95,0,1.0,0.9999999919907645,0.0,0.8849373611207051,1.0,0.0,5,95,90,-5
full_interior_label_late_seed0,lstm,CARLA,13,0,11.021031399595087,2.1264388478897525,0.951,0.0,0.95,1.461288572040841,95,0,1.0,0.9999999807509427,0.0,0.8618711423598712,0.0,0.0,5,95,90,-5
full_interior_label_late_seed0,lstm,CARLA,14,0,19.886270454578668,4.779630778801806,0.951,0.0,0.95,1.2337619669151527,95,0,1.0,0.9999999927108313,0.0,0.785229894748886,0.0,0.0,5,95,90,-5
full_interior_label_late_seed0,lstm,CARLA,15,0,10.238885647072236,1.7424059979098172,0.95,0.0,0.95,1.1858260987458673,95,0,1.0,0.999999992501853,0.0,0.9063869801442668,0.0,0.0,5,95,90,-5
full_interior_label_late_seed0,lstm,CARLA,16,0,20.668685317803238,4.163749110480752,0.95,0.0,0.95,1.2549528695396652,95,0,1.0,0.999999989677644,0.0,0.8676014930939301,0.0,0.0,5,95,90,-5
full_interior_label_late_seed0,lstm,CARLA,17,0,17.244710629589775,3.7348086379093663,0.95,0.0,0.95,1.3014997429023256,95,0,1.0,0.9999999902794503,0.0,0.8933568414692278,0.0,0.0,5,95,90,-5
full_interior_label_late_seed0,lstm,CARLA,18,0,17.30640604770951,3.462134693161568,0.95,0.0,0.95,1.4856517142586456,95,0,1.0,0.9999999885269769,0.0,0.8779237136220203,0.0,0.0,5,95,90,-5
