benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,scm_noise_plausibility,intervention_t,vacuous,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid,horizon,t0,t_label,label_horizon
full_nl_seed0,lstm,CARLA,0,1,6.574200183397767,1.3730448485553894,0.952,0.0,0.95,0.9736941112255759,0.9119236239376373,95,0,1.0,0.9999999992172658,0.0,0.8818971540769257,1.0,0.0,5,95,99,4
full_nl_seed0,lstm,CARLA,1,1,7.124501527400479,1.4756942443833532,0.952,0.0,0.95,0.8367555559452287,0.9895712827870715,95,0,1.0,0.999999998876456,0.0,0.8756687223235488,1.0,0.0,5,95,99,4
full_nl_seed0,lstm,CARLA,2,1,5.485196850472625,1.119147274027121,0.957,0.0,0.95,0.8903184300453039,0.9272913391698817,95,0,1.0,0.9999999987380523,0.0,0.8971784509745345,1.0,0.0,5,95,99,4
full_nl_seed0,lstm,CARLA,3,1,6.866531011230877,1.459451113268594,0.952,0.0,0.95,1.1273130315207043,0.9303574330471038,95,0,1.0,0.9999999991170915,0.0,0.8850893112281373,1.0,0.0,5,95,99,4
full_nl_seed0,lstm,CARLA,4,1,4.970993570152988,1.0375364235172102,0.952,0.0,0.95,0.9507775801574064,0.9252489813544497,95,0,1.0,0.9999999990324938,0.0,0.9131307576310381,1.0,0.0,5,95,99,4
full_nl_seed0,lstm,CARLA,5,1,5.438548280248821,1.0745667385703987,0.95,0.0,0.95,1.0277629122549476,0.9686903042209813,95,0,1.0,0.9999999988817921,0.0,0.9092191441691376,1.0,0.0,5,95,99,4
full_nl_seed0,lstm,CARLA,6,1,3.8831943909875317,0.837430264543657,0.959,0.0,0.95,0.9904746020621606,0.9728342234606976,95,0,1.0,0.9999999985398542,0.0,0.9255815830310509,1.0,0.0,5,95,99,4
full_nl_seed0,lstm,CARLA,7,1,5.157145091562136,1.0842604363578305,0.95,0.0,0.95,1.0573495618671753,0.9601960448774872,95,0,1.0,0.9999999988968726,0.0,0.9157180763758517,1.0,0.0,5,95,99,4
full_nl_seed0,lstm,CARLA,8,1,5.2120595271716885,1.068500854805297,0.952,0.0,0.95,1.3449550857544166,0.9780299575506903,95,0,1.0,0.9999999983852437,0.0,0.907855233835262,1.0,0.0,5,95,99,4
full_nl_seed0,lstm,CARLA,9,1,4.809923038253701,0.92821771560608,0.953,0.0,0.95,1.0536791168066102,0.9626873567846229,95,0,1.0,0.9999999987751713,0.0,0.9130474463561917,1.0,0.0,5,95,99,4
full_nl_seed0,lstm,CARLA,10,1,4.6729374403684085,0.9527324295863064,0.953,0.0,0.95,1.1264730941775218,0.9685447536170168,95,0,1.0,0.9999999990787657,0.0,0.9122385552071229,1.0,0.0,5,95,99,4
full_nl_seed0,lstm,CARLA,11,1,3.785644847476521,0.7779583122127266,0.95,0.0,0.95,1.2428724317941449,0.9995596086635844,95,0,1.0,0.9999999982364093,0.0,0.9303881545352124,1.0,0.0,5,95,99,4
full_nl_seed0,lstm,CARLA,12,1,5.3670910950868915,1.2502287654211937,0.952,0.0,0.95,1.0853157516886864,0.9616910415774211,95,0,1.0,0.9999999984105561,0.0,0.9037761057141155,1.0,0.0,5,95,99,4
full_nl_seed0,lstm,CARLA,13,1,4.065911708538885,0.7705241619091555,0.953,0.0,0.95,1.0029845500520704,0.9643663545108653,95,0,1.0,0.9999999993377743,0.0,0.9264293132142333,1.0,0.0,5,95,99,4
full_nl_seed0,lstm,CARLA,14,1,5.01578503544597,1.0427921109726423,0.951,0.0,0.95,1.0513695645068988,0.9665814064214281,95,0,1.0,0.9999999992201973,0.0,0.9110091588165705,1.0,0.0,5,95,99,4
full_nl_seed0,lstm,CARLA,15,1,5.118850804655204,1.1263114138917762,0.951,0.0,0.95,0.9569434261125304,0.9205929447668633,95,0,1.0,0.9999999990476581,0.0,0.9093114927341509,1.0,0.0,5,95,99,4
full_nl_seed0,lstm,CARLA,16,1,4.6665779919066885,1.00758648423712,0.953,0.0,0.95,1.1368985237393305,0.9639371108441073,95,0,1.0,0.9999999991997107,0.0,0.91929177921867,1.0,0.0,5,95,99,4
full_nl_seed0,lstm,CARLA,17,1,2.931575141197178,0.5942050859915039,0.954,0.0,0.95,1.260023831726708,0.9272952725842057,95,0,1.0,0.9999999991143345,0.0,0.9445219892959532,1.0,0.0,5,95,99,4
full_nl_seed0,lstm,CARLA,18,1,4.828135115379736,0.9222792246663242,0.952,0.0,0.95,0.8590744729969925,0.9378101038344744,95,0,1.0,0.9999999994934342,0.0,0.9166249893320868,1.0,0.0,5,95,99,4
full_nl_seed0,lstm,CARLA,19,1,5.1219312046007,0.962871410318403,0.952,0.0,0.95,1.1492092304545405,0.9947860913562695,95,0,1.0,0.9999999987929523,0.0,0.9070077283628007,1.0,0.0,5,95,99,4
full_nl_seed0,lstm,PearlCARLA,0,1,2.373568213564591,1.0255947709162891,0.955,0.0,0.95,1.1143525643421317,0.9703360258575429,95,0,0.0,0.8818943199417498,1.0,0.9999999931220671,0.0,1.0,5,95,99,4
full_nl_seed0,lstm,PearlCARLA,1,1,1.9010134950143314,0.9272577648252911,0.958,0.1,0.95,1.1051811987903615,0.9582959018145035,95,0,0.0,0.8756674303157052,1.0,0.9999999936239449,0.0,1.0,5,95,99,4
full_nl_seed0,lstm,PearlCARLA,2,1,2.9152928076265607,1.3943368032265082,0.954,0.0,0.95,1.11127079589279,0.9816043842868467,95,0,0.0,0.8971735592936853,1.0,0.9999999946204459,0.0,1.0,5,95,99,4
full_nl_seed0,lstm,PearlCARLA,3,1,9.556715666042267,4.120345781175291,0.952,0.0,0.95,1.1147141267471365,0.967757650683891,95,0,0.0,0.8851162788514796,1.0,0.9999999866286665,0.0,1.0,5,95,99,4
full_nl_seed0,lstm,PearlCARLA,4,1,5.748019916408988,2.3735908066106775,0.952,0.0,0.95,1.1158822092383545,0.9845278233895906,95,0,0.0,0.9131371706807954,1.0,0.9999999935088909,0.0,1.0,5,95,99,4
full_nl_seed0,lstm,PearlCARLA,5,1,2.6048133156447904,1.3216667123156054,0.963,0.1,0.95,1.1112526559918687,0.9842734035479627,95,0,0.0,0.9092201505663011,1.0,0.9999999942602797,0.0,1.0,5,95,99,4
full_nl_seed0,lstm,PearlCARLA,6,1,13.144062358912702,6.149958791395404,0.953,0.0,0.95,1.1107729714664172,0.9276952030595287,95,0,0.0,0.9256291296150038,1.0,0.999999988589973,0.0,1.0,5,95,99,4
full_nl_seed0,lstm,PearlCARLA,7,1,8.857798275802171,3.9544122075497494,0.954,0.0,0.95,1.1139885765621418,0.9555332515329972,95,0,0.0,0.9157764972813803,1.0,0.9999999914957576,0.0,1.0,5,95,99,4
full_nl_seed0,lstm,PearlCARLA,8,1,2.326783969564285,0.9010580686633121,0.954,0.0,0.95,1.1172021497375981,0.9715359954667815,95,0,0.0,0.9078641495627123,1.0,0.9999999939009322,0.0,1.0,5,95,99,4
full_nl_seed0,lstm,PearlCARLA,9,1,8.895392067284517,4.125182690759974,0.955,0.0,0.95,1.112811583807349,0.9591578321233275,95,0,0.0,0.9130588741958933,1.0,0.9999999933661241,0.0,1.0,5,95,99,4
full_nl_seed0,lstm,PearlCARLA,10,1,7.496544882948692,3.3837253515654266,0.952,0.0,0.95,1.1144620666158658,0.957045813113256,95,0,0.0,0.9123025371354692,1.0,0.9999999929853266,0.0,1.0,5,95,99,4
full_nl_seed0,lstm,PearlCARLA,11,1,1.6956727311263693,0.8608914573164269,0.958,0.0,0.95,1.1074054502420974,0.9593302198661667,95,0,0.0,0.9303914807754529,1.0,0.9999999964137536,0.0,1.0,5,95,99,4
full_nl_seed0,lstm,PearlCARLA,12,1,8.691990185887859,3.8824951927407207,0.951,0.0,0.95,1.1139499049977515,0.9514987669351355,95,0,0.0,0.9037707052620515,1.0,0.9999999927555924,0.0,1.0,5,95,99,4
full_nl_seed0,lstm,PearlCARLA,13,1,11.904988394623054,5.492359277698984,0.951,0.0,0.95,1.1118906185828885,0.9493142268864762,95,0,0.0,0.9264347939097521,1.0,0.9999999930764853,0.0,1.0,5,95,99,4
full_nl_seed0,lstm,PearlCARLA,14,1,15.71917425635188,7.2776757402203485,0.952,0.0,0.95,1.1107357103823434,0.9161972001227255,95,0,0.0,0.9109665553286328,1.0,0.9999999913585617,0.0,1.0,5,95,99,4
full_nl_seed0,lstm,PearlCARLA,15,1,2.3664007766058095,1.0186541012573038,0.955,0.0,0.95,1.1144482627595198,0.9691642514779512,95,0,0.0,0.9093112834117211,1.0,0.9999999950505876,0.0,1.0,5,95,99,4
full_nl_seed0,lstm,PearlCARLA,16,1,10.459664792821798,4.837155855281683,0.954,0.0,0.95,1.1127063567931719,0.943616342095233,95,0,0.0,0.919294368169977,1.0,0.9999999943296564,0.0,1.0,5,95,99,4
full_nl_seed0,lstm,PearlCARLA,17,1,1.2808374225634607,0.6477830479835572,0.964,0.0,0.95,1.1104236997863144,0.9626015832640608,95,0,0.0,0.9445220117744771,1.0,0.9999999963840538,0.0,1.0,5,95,99,4
full_nl_seed0,lstm,PearlCARLA,18,1,12.167949366112769,5.567668301782888,0.953,0.0,0.95,1.1117575332429548,0.9633336079072434,95,0,0.0,0.9166835619753906,1.0,0.9999999863766761,0.0,1.0,5,95,99,4
full_nl_seed0,lstm,PearlCARLA,19,1,9.150583373131646,4.064028196466735,0.951,0.0,0.95,1.1136818314045223,0.9148697161806028,95,0,0.0,0.9069945569252638,1.0,0.999999992221518,0.0,1.0,5,95,99,4
full_nl_seed0,lstm,CARLA,0,1,10.710482909982938,1.5143928464461056,0.902,0.0,0.9,1.049741053238313,0.8681168903524457,90,0,1.0,0.9999999994522801,0.0,0.9000500798277843,1.0,0.0,10,90,99,9
full_nl_seed0,lstm,CARLA,1,1,12.455135166587882,1.8144881720343362,0.901,0.0,0.9,0.9644347389165139,0.9427227188897425,90,0,1.0,0.9999999992497196,0.0,0.8834747817549891,1.0,0.0,10,90,99,9
full_nl_seed0,lstm,CARLA,2,1,12.703771074240372,1.6843909218894826,0.9,0.0,0.9,0.9591058448527165,0.8707853654490384,90,0,1.0,0.999999999508995,0.0,0.8815851322006394,1.0,0.0,10,90,99,9
full_nl_seed0,lstm,CARLA,3,1,10.838363158356131,1.6111129623739893,0.901,0.0,0.9,1.1153558148563114,0.8934048467196578,90,0,1.0,0.9999999995333695,0.0,0.8981054020374961,1.0,0.0,10,90,99,9
full_nl_seed0,lstm,CARLA,4,1,8.330611155339495,1.222956989125376,0.9,0.0,0.9,1.1190036935280783,0.8835507839020957,90,0,1.0,0.9999999992751832,0.0,0.921270286460841,1.0,0.0,10,90,99,9
full_nl_seed0,lstm,CARLA,5,1,9.872892311023314,1.3775366348502804,0.9,0.0,0.9,1.0660841097352074,0.922003050885771,90,0,1.0,0.9999999993725354,0.0,0.9066615536052905,1.0,0.0,10,90,99,9
full_nl_seed0,lstm,CARLA,6,1,9.795739420689838,1.3437787364527125,0.901,0.0,0.9,1.0847867224872405,0.9206745808600783,90,0,1.0,0.9999999995153586,0.0,0.9072706841641816,1.0,0.0,10,90,99,9
full_nl_seed0,lstm,CARLA,7,1,9.896792439327303,1.347422974232713,0.901,0.0,0.9,1.2161137138419953,0.9042018855773829,90,0,1.0,0.9999999993512801,0.0,0.9063875238669152,1.0,0.0,10,90,99,9
full_nl_seed0,lstm,CARLA,8,1,12.341734453641836,1.687851770333768,0.9,0.0,0.9,1.1151485973216022,0.920909195236935,90,0,1.0,0.9999999992938112,0.0,0.8857224031113374,1.0,0.0,10,90,99,9
full_nl_seed0,lstm,CARLA,9,1,10.351066657031014,1.3645628099497427,0.9,0.0,0.9,1.1181295816380978,0.9119762010568813,90,0,1.0,0.9999999995965954,0.0,0.9028264678139307,1.0,0.0,10,90,99,9
full_nl_seed0,lstm,CARLA,10,1,10.541836127315705,1.4967323723564891,0.9,0.0,0.9,0.9722690101069736,0.9240442850628119,90,0,1.0,0.9999999995515784,0.0,0.9015704601758983,1.0,0.0,10,90,99,9
full_nl_seed0,lstm,CARLA,11,1,8.879758488448656,1.3212224196799247,0.902,0.0,0.9,1.0285130914663587,0.9551131535980811,90,0,1.0,0.999999999409287,0.0,0.9158179751482276,1.0,0.0,10,90,99,9
full_nl_seed0,lstm,CARLA,12,1,12.070683109846925,1.7943760216544977,0.9,0.0,0.9,0.9997451055961504,0.9026830419595416,90,0,1.0,0.9999999993152054,0.0,0.8870193321891767,1.0,0.0,10,90,99,9
full_nl_seed0,lstm,CARLA,13,1,8.520972434603511,1.1127763845852836,0.901,0.0,0.9,0.9598637823576142,0.9265544307846496,90,0,1.0,0.9999999992546923,0.0,0.9201972791028367,1.0,0.0,10,90,99,9
full_nl_seed0,lstm,CARLA,14,1,9.874992001072757,1.374514727499266,0.901,0.0,0.9,1.0965971101980228,0.9178611084346455,90,0,1.0,0.9999999995420414,0.0,0.9071826602069359,1.0,0.0,10,90,99,9
