benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,scm_noise_plausibility,intervention_t,vacuous,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
smoke_regime_seed2,lstm,CARLA,0,1,33.48840064948904,4.963385863586166,0.2866666666666667,0.0,0.26666666666666666,0.9685923309562808,0.34109213927623494,8,0,1.0,0.99999994706982,0.0,0.7461665954873158,1.0,0.0
smoke_regime_seed2,lstm,CARLA,1,1,29.014707132413363,4.654140788502384,0.5,0.0,0.5,0.7429064058291567,0.8127895125338187,15,0,1.0,0.9999999611731889,0.0,0.6760633643799225,1.0,0.0
smoke_regime_seed2,lstm,CARLA,2,1,30.970517380131962,4.832986325784299,0.5066666666666667,0.0,0.5,1.0640461554512188,0.6586362958925011,15,0,1.0,0.9999999476777608,0.0,0.6851676990332748,1.0,0.0
smoke_regime_seed2,lstm,CARLA,3,1,26.033853031471004,4.356442472270941,0.5066666666666667,0.0,0.5,0.8118331336213767,0.7371280944864004,15,0,1.0,0.9999999434985213,0.0,0.7058555278402759,1.0,0.0
smoke_regime_seed2,lstm,CARLA,4,1,36.82700784409995,5.189070199361301,0.2733333333333333,0.0,0.26666666666666666,0.7597770376984019,0.26501638788538506,8,0,1.0,0.999999946321303,0.0,0.7281468081022063,1.0,0.0
smoke_regime_seed2,lstm,CARLA,5,1,27.73270156913341,4.53635057909393,0.5066666666666667,0.0,0.5,0.6798510023927801,0.6855882284074151,15,0,1.0,0.9999999506568772,0.0,0.704081065357163,1.0,0.0
smoke_regime_seed2,lstm,CARLA,6,1,24.393083538367453,4.472314893793971,0.5066666666666667,0.0,0.5,0.6076474971983298,0.7247899212322376,15,0,1.0,0.9999999529222203,0.0,0.7315126219773892,1.0,0.0
smoke_regime_seed2,lstm,CARLA,7,1,27.904647147048234,4.516329922270493,0.5,0.0,0.5,0.8593312242608843,0.6543750760217607,15,0,1.0,0.9999999519881337,0.0,0.672309841154342,1.0,0.0
smoke_regime_seed2,lstm,CARLA,8,1,28.306790962119585,4.497361215035727,0.5,0.0,0.5,0.7754206876939375,0.769422619098498,15,0,1.0,0.9999999378461764,0.0,0.6815234996249258,1.0,0.0
smoke_regime_seed2,lstm,CARLA,9,1,27.14572354724867,4.536084594838573,0.5,0.0,0.5,0.8111328712448023,0.7272303512579625,15,0,1.0,0.9999999608045557,0.0,0.6929205003252309,1.0,0.0
smoke_regime_seed2,lstm,CARLA,10,0,37.59010298460256,5.422676829365878,0.2733333333333333,0.0,0.26666666666666666,1.0581910192994155,0.1856520402417546,8,0,1.0,0.999999944880359,0.0,0.7082020105365363,0.0,0.0
smoke_regime_seed2,lstm,CARLA,11,1,28.727266906651124,4.662781604849539,0.5,0.0,0.5,1.0320387011253673,0.7649397149232596,15,0,1.0,0.9999999427500924,0.0,0.6470706881097271,1.0,0.0
smoke_regime_seed2,lstm,CARLA,12,1,25.900553634430775,4.362208432965807,0.5066666666666667,0.0,0.5,0.5854275028363867,0.6827564727164616,15,0,1.0,0.9999999568542309,0.0,0.7271975357532359,1.0,0.0
smoke_regime_seed2,lstm,CARLA,13,1,26.25742429890972,4.443846701759565,0.5066666666666667,0.0,0.5,0.990311128481697,0.745072239212153,15,0,1.0,0.9999999328393518,0.0,0.7261334842599824,1.0,0.0
smoke_regime_seed2,lstm,CARLA,14,1,27.177196084565423,4.366027240239317,0.5,0.0,0.5,0.5166307075995484,0.7475021524820764,15,0,1.0,0.9999999396080878,0.0,0.67271964962496,1.0,0.0
smoke_regime_seed2,lstm,CARLA,15,1,26.093823958945777,4.3978873680701325,0.5,0.0,0.5,0.5487931990100925,0.7922662479807868,15,0,1.0,0.9999999551573567,0.0,0.6963190673756952,1.0,0.0
smoke_regime_seed2,lstm,CARLA,16,1,43.01071808960843,6.366146038252776,0.26666666666666666,0.0,0.26666666666666666,0.8560862858097285,0.2597937718283273,8,0,1.0,0.9999999463408268,0.0,0.7016230005469402,1.0,0.0
smoke_regime_seed2,lstm,CARLA,17,1,37.31348421199889,5.6318006419076285,0.28,0.0,0.26666666666666666,0.9560191979784108,0.2509976997831213,8,0,1.0,0.9999999480139237,0.0,0.7125115938956363,1.0,0.0
smoke_regime_seed2,lstm,CARLA,18,1,36.378104723883226,5.344496473771839,0.26666666666666666,0.0,0.26666666666666666,0.8248732191463601,0.3184476527962076,8,0,1.0,0.9999999338624486,0.0,0.729125549203333,1.0,0.0
smoke_regime_seed2,lstm,CARLA,19,1,29.805686320900005,4.735018083084813,0.5,0.0,0.5,0.5258589233821771,0.6870402698716284,15,0,1.0,0.9999999452388548,0.0,0.6707967098926835,1.0,0.0
smoke_regime_seed2,lstm,CftsCels,0,1,1.0295456990616745,0.25001898702600855,0.7133333333333334,0.0,0.26666666666666666,1.4318770626811923,0.3287460357811159,5,0,0.0,0.7480032388403567,0.0,0.9922202642669822,0.0,0.0
smoke_regime_seed2,lstm,CftsCels,1,1,0.4397335730418549,0.29360045976162064,0.78,0.0,0.4666666666666667,1.0873403834154167,0.33485140424848747,7,0,0.0,0.7308293201639472,0.0,0.996212276934703,0.0,0.0
smoke_regime_seed2,lstm,CftsCels,2,1,1.2649625973222578,0.2803379011090183,0.7666666666666667,0.0,0.3,1.255557716629034,0.2554634061220294,7,0,0.0,0.7227998227959012,0.0,0.988978630022038,0.0,0.0
smoke_regime_seed2,lstm,CftsCels,3,1,0.374012315993728,0.11094348419751165,0.7466666666666667,0.0,0.43333333333333335,1.1502687884523883,0.3509646579996107,8,0,0.0,0.7209163401266165,0.0,0.9966535711555702,0.0,0.0
smoke_regime_seed2,lstm,CftsCels,4,1,2.404344308830444,0.5380232700346409,0.72,0.0,0.3,1.4588733392367659,0.3653678150594795,0,0,0.0,0.7438389074523448,0.0,0.984117719147883,0.0,0.0
smoke_regime_seed2,lstm,CftsCels,5,1,0.482781261637643,0.16026189124797838,0.66,0.0,0.23333333333333334,1.2901681215444711,0.35736484726066986,4,0,0.0,0.7294715839094856,0.0,0.9963782890871231,0.0,0.0
