benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,intervention_t,vacuous,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
full_seed2,lstm,CftsCOMTE,3,1,102.90708682014656,5.524766202701757,0.493,0.0,0.38,0.6506492989994087,36,0,0.0,0.7767680881356358,0.0,0.8514201552000468,0.0,0.0
full_seed2,lstm,CftsCOMTE,4,1,106.62520313821211,5.053154241477779,0.352,0.0,0.24,0.87097439486561,22,0,0.0,0.7860049667167154,0.0,0.872218596765487,0.0,0.0
full_seed2,lstm,CftsCOMTE,5,1,101.72901794102235,5.372041514351733,0.459,0.0,0.32,0.7173804602230354,30,0,0.0,0.7738187082512408,0.0,0.8647195219393816,0.0,0.0
full_seed2,lstm,CftsCOMTE,6,1,63.25947183431147,3.139065775368564,0.461,0.0,0.34,0.7937411537117803,32,0,0.0,0.821990033926767,0.0,0.9111589649846749,0.0,0.0
full_seed2,lstm,CftsCOMTE,7,1,63.013667270688444,3.122418160146372,0.456,0.0,0.34,0.8613976751986497,30,0,0.0,0.8071601907808539,0.0,0.9139078454072577,0.0,0.0
full_seed2,lstm,CftsCOMTE,8,1,115.1240918668573,5.853865709242965,0.381,0.0,0.25,0.7598218083038693,22,0,0.0,0.7736215685684186,0.0,0.8627735379550926,0.0,0.0
full_seed2,lstm,CftsCOMTE,9,1,235.75177733190623,12.616483999924974,0.402,0.0,0.29,0.6455895204581114,26,0,0.0,0.6674882151912439,0.0,0.7271744730007027,0.0,0.0
full_seed2,lstm,CftsCOMTE,10,1,3869.121006144445,204.67291617946486,0.171,0.0,0.05,0.5379266756339435,5,0,0.0,0.016714295681844196,0.0,0.01703031666575325,0.0,0.0
full_seed2,lstm,CftsCOMTE,11,1,89.66403274802926,4.652348460569517,0.459,0.0,0.37,0.6467818909389668,31,0,0.0,0.7944217380913359,0.0,0.8781332547490813,0.0,0.0
full_seed2,lstm,CftsCOMTE,12,1,63.81352509385872,3.1616216634374217,0.492,0.0,0.39,0.7579743577643676,34,0,0.0,0.8165517777046907,0.0,0.9078227173722806,0.0,0.0
full_seed2,lstm,CftsCOMTE,13,1,63.381479688661344,3.1579758108681966,0.505,0.0,0.4,0.6450764850159775,36,0,0.0,0.8149103748514478,0.0,0.905692074505316,0.0,0.0
full_seed2,lstm,CftsCOMTE,14,1,66.48695360441069,3.2056662817475012,0.428,0.0,0.3,0.7975588459574064,25,0,0.0,0.8136971304848943,0.0,0.915162000767194,0.0,0.0
full_seed2,lstm,CftsCOMTE,15,1,61.82844031610256,3.1175460874950307,0.508,0.0,0.42,0.7905868058188842,34,0,0.0,0.8192820097041069,0.0,0.9105566230635449,0.0,0.0
full_seed2,lstm,CftsCOMTE,16,1,62.670772806432126,3.122829733842328,0.454,0.0,0.37,0.8308089348335275,36,0,0.0,0.7720598309426862,0.0,0.9067260073501993,0.0,0.0
full_seed2,lstm,CftsCOMTE,17,1,82.4324532994001,4.20535534602814,0.441,0.0,0.3,0.6876217406260825,28,0,0.0,0.8089994266385322,0.0,0.8918144217261061,0.0,0.0
full_seed2,lstm,CftsCOMTE,18,1,119.32253990239535,5.9295095293262055,0.346,0.0,0.25,0.9289200420606003,24,0,0.0,0.7426037289990701,0.0,0.8546794325382441,0.0,0.0
full_seed2,lstm,CftsCOMTE,19,1,150.76882916212975,7.6959737530743615,0.411,0.0,0.3,0.6773295452527685,22,0,0.0,0.7357816738297717,0.0,0.8242335336056772,0.0,0.0
full_seed2,lstm,CftsCOMTE,20,1,67.54248789113815,3.236008940787472,0.423,0.0,0.32,0.9005781576776641,29,0,0.0,0.810142212650702,0.0,0.9092380157964571,0.0,0.0
full_seed2,lstm,CftsCOMTE,21,1,67.78490400356027,3.2247137685580896,0.418,0.0,0.3,0.865268695407567,29,0,0.0,0.7950046067269481,0.0,0.9089337756020359,0.0,0.0
full_seed2,lstm,CftsCOMTE,22,1,110.25869896278526,5.78406270030428,0.443,0.0,0.34,0.7797051621062646,31,0,0.0,0.759024027471815,0.0,0.852308070528693,0.0,0.0
full_seed2,lstm,CftsCOMTE,23,1,141.02886052353355,7.833444275345135,0.412,0.0,0.28,0.6661238720783332,27,0,0.0,0.7260850935374527,0.0,0.8243199319624197,0.0,0.0
full_seed2,lstm,CftsCOMTE,24,1,73.57900092537248,3.370697269260216,0.377,0.0,0.25,0.8956104693657718,24,0,0.0,0.7944771249497661,0.0,0.9077027928902082,0.0,0.0
full_seed2,lstm,CftsCOMTE,25,1,81.48252987294029,4.402114380615919,0.517,0.0,0.39,0.6269053082191862,35,0,0.0,0.8060241505648987,0.0,0.8821743363281367,0.0,0.0
full_seed2,lstm,CftsCOMTE,26,1,60.82484349267236,3.0892721143541615,0.512,0.0,0.4,0.8460630393661058,37,0,0.0,0.8142257194465694,0.0,0.9079341655850703,0.0,0.0
full_seed2,lstm,CftsCOMTE,27,1,174.08837888226552,8.850458025917757,0.347,0.0,0.22,0.7779760682670867,22,0,0.0,0.7342734764905893,0.0,0.7999601539860381,0.0,0.0
full_seed2,lstm,CftsCOMTE,28,1,174.4387573146805,9.59843422507117,0.438,0.0,0.32,0.668428561711214,30,0,0.0,0.7001249155725249,0.0,0.7794214514212299,0.0,0.0
full_seed2,lstm,CftsCOMTE,29,1,80.43051427187014,4.244701430056036,0.424,0.0,0.33,0.8123424341319353,24,0,0.0,0.7970457640674383,0.0,0.8995703559993602,0.0,0.0
full_seed2,lstm,CftsCOMTE,30,1,105.29143804582141,5.586518676125624,0.432,0.0,0.31,0.7186202873497484,26,0,0.0,0.7656970596746819,0.0,0.8673649942946688,0.0,0.0
full_seed2,lstm,CftsCOMTE,31,1,125.20736520085104,6.271421792600971,0.426,0.0,0.32,0.8132055880296115,28,0,0.0,0.74554504497712,0.0,0.8403008410925873,0.0,0.0
full_seed2,lstm,CftsCOMTE,32,1,64.4834217356207,3.135482316795797,0.419,0.0,0.3,0.8786888462037324,24,0,0.0,0.8069974509753994,0.0,0.9186411617522754,0.0,0.0
full_seed2,lstm,CftsCOMTE,33,1,117.43914339057902,5.984144545245174,0.401,0.0,0.31,0.7050502615177101,31,0,0.0,0.7498514974068746,0.0,0.8434677237441538,0.0,0.0
full_seed2,lstm,CftsCOMTE,34,1,64.10298014078981,3.159982827250692,0.449,0.0,0.33,0.8585050829304834,28,0,0.0,0.7922942531658386,0.0,0.9147979827063316,0.0,0.0
full_seed2,lstm,CftsCOMTE,35,1,111.53148006974104,6.496820450150751,0.494,0.0,0.38,0.7323247125317379,37,0,0.0,0.7678926078287328,0.0,0.8377407090684472,0.0,0.0
full_seed2,lstm,CftsCOMTE,36,1,4942.47698661906,207.59683406079935,0.0,0.0,0.0,0.44526059043034066,0,0,0.0,0.007037561647970825,0.0,0.0071274593977862875,0.0,0.0
full_seed2,lstm,CftsCOMTE,37,1,70.81783274040053,3.309988450859528,0.402,0.0,0.3,0.8677686292285025,29,0,0.0,0.8105390846660123,0.0,0.9050771822085214,0.0,0.0
