benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,scm_noise_plausibility,intervention_t,vacuous,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
smoke_kuramoto_seed0,lstm,CARLA,0,1,36.90481492741362,5.319223511038223,0.5,0.0,0.5,0.2681446121508285,0.6823866859931794,15,0,1.0,0.9999988179999222,0.0,0.774749357610534,1.0,0.0
smoke_kuramoto_seed0,lstm,CARLA,1,1,56.23659919190554,7.567031973683028,0.26666666666666666,0.0,0.26666666666666666,0.20891214376198836,0.3450650666475942,8,0,1.0,0.9999984073899276,0.0,0.6773946751987625,1.0,0.0
smoke_kuramoto_seed0,lstm,CARLA,2,1,31.086666631513616,5.13642986591339,0.5,0.0,0.5,0.2618248681488231,0.5890459919958543,15,0,1.0,0.9999989331123097,0.0,0.7148183572347205,1.0,0.0
smoke_kuramoto_seed0,lstm,CARLA,3,1,40.03303218016674,6.811887327435484,0.5,0.0,0.5,0.200815362193288,0.6006236348431423,15,0,1.0,0.9999983981107587,0.0,0.7347141876439383,1.0,0.0
smoke_kuramoto_seed0,lstm,CARLA,4,1,20.345907181247526,2.900635744387556,0.5,0.0,0.5,0.3454725590140687,0.5003033173662502,15,0,1.0,0.9999989021748323,0.0,0.8198045407347127,1.0,0.0
smoke_kuramoto_seed0,lstm,CARLA,5,1,36.07052700828259,4.096626594622004,0.26666666666666666,0.0,0.26666666666666666,0.33844423108929544,0.2467305763640406,8,0,1.0,0.999998401003991,0.0,0.7579328793283833,1.0,0.0
smoke_kuramoto_seed0,lstm,CARLA,6,1,36.38049223880652,5.737594740623012,0.5,0.0,0.5,0.2213301226485416,0.7446960873363713,15,0,1.0,0.9999989990543972,0.0,0.7812576316273332,1.0,0.0
smoke_kuramoto_seed0,lstm,CARLA,7,1,89.69274502697071,14.642613399645652,0.26666666666666666,0.0,0.26666666666666666,0.12760196299987767,0.31581464508875895,8,0,1.0,0.9999985342515381,0.0,0.7205921782330587,1.0,0.0
smoke_kuramoto_seed0,lstm,CARLA,8,1,52.00816027876629,8.528264322917293,0.5066666666666667,0.0,0.5,0.19198499565262792,0.7268081123629097,15,0,1.0,0.9999986859066069,0.0,0.782160849582182,1.0,0.0
smoke_kuramoto_seed0,lstm,CARLA,9,1,51.43106945982115,6.413003631039169,0.26666666666666666,0.0,0.26666666666666666,0.2576780918262826,0.3784007423745485,8,0,1.0,0.999998526871887,0.0,0.7722221194013652,1.0,0.0
smoke_kuramoto_seed0,lstm,CARLA,10,0,49.6772487678993,7.7531527949569226,0.5,0.0,0.5,0.19626679012765938,0.7049891611652367,15,0,1.0,0.9999989637597099,0.0,0.7317798329115783,0.0,0.0
smoke_kuramoto_seed0,lstm,CARLA,11,0,25.310905343907784,3.8580972850691104,0.5,0.0,0.5,0.3245983871414514,0.5397462434470071,15,0,1.0,0.9999978160612023,0.0,0.6955867883574838,0.0,0.0
smoke_kuramoto_seed0,lstm,CARLA,12,1,26.936001295057373,4.1709160095333235,0.5,0.0,0.5,0.26750619200482295,0.5330703406979328,15,0,1.0,0.9999990003774964,0.0,0.7924660895479255,1.0,0.0
smoke_kuramoto_seed0,lstm,CARLA,13,1,70.45605660837525,9.027966766795577,0.26666666666666666,0.0,0.26666666666666666,0.18859719993871907,0.3406672194749703,8,0,1.0,0.9999981599619581,0.0,0.694310641233947,1.0,0.0
smoke_kuramoto_seed0,lstm,CARLA,14,1,85.56254577964327,14.345852526101812,0.26666666666666666,0.0,0.26666666666666666,0.15034977841729102,0.5053595265597688,8,0,1.0,0.9999982071563034,0.0,0.7586392687064617,1.0,0.0
smoke_kuramoto_seed0,lstm,CARLA,15,1,39.91481547147619,5.134733701400409,0.5,0.0,0.5,0.26126093787617416,0.6538910544400514,15,0,1.0,0.9999985454885678,0.0,0.7402025604786022,1.0,0.0
smoke_kuramoto_seed0,lstm,CARLA,16,1,61.46453097658755,7.843409101821708,0.26666666666666666,0.0,0.26666666666666666,0.18505193041433457,0.4337354741705182,8,0,1.0,0.999998181249054,0.0,0.6011125445192959,1.0,0.0
smoke_kuramoto_seed0,lstm,CARLA,17,1,34.27506896597254,5.803461656565875,0.5,0.0,0.5,0.2521676966167012,0.6684219623149535,15,0,1.0,0.9999988730907876,0.0,0.8310412265318156,1.0,0.0
smoke_kuramoto_seed0,lstm,CARLA,18,1,76.02820763331715,9.607019524249363,0.26666666666666666,0.0,0.26666666666666666,0.16782484683505697,0.5331946510406188,8,0,1.0,0.9999985468614487,0.0,0.8071383820568224,1.0,0.0
smoke_kuramoto_seed0,lstm,CARLA,19,1,60.750389483426375,7.029281839365423,0.2733333333333333,0.0,0.26666666666666666,0.23245392601835377,0.28287881839890144,8,0,1.0,0.9999983334292157,0.0,0.5786569484287651,1.0,0.0
smoke_kuramoto_seed0,lstm,CausalFeasibility,0,0,833.4750788844184,92.93430829700948,0.013333333333333334,0.0,0.0,0.14240140771288165,0.11156291812120751,0,0,0.0,0.16779747695680744,0.0,0.16863749220511984,0.0,0.0
